date,stationID,Tave2M_C,Tmax2M_C,Tmin2M_C,Tave6M_C,Tmax6M_C,Tmin6M_C
1/17/12,WRD,-18.3,-14.3,-21.2,-18.1,-14,-20.8
1/18/12,WRD,-10,-6.6,-14.4,-9.8,-6.4,-14.1
1/19/12,WRD,-3.4,-0.6,-7.3,-3.1,-0.3,-7
1/20/12,WRD,-5,-3.6,-5.8,-4.7,-3.1,-5.6
1/21/12,WRD,-2.4,1.3,-5.3,-2,1,-4.8
1/22/12,WRD,-10.2,-5,-12.7,-10,-4.7,-12.5
1/23/12,WRD,-7.8,-4.9,-11.1,-7.5,-4.8,-10.8
1/24/12,WRD,-7.7,-4.9,-10.5,-7.6,-4.8,-10.3
1/25/12,WRD,-5.3,-0.9,-9.7,-5.1,-1.3,-9.1
1/26/12,WRD,-5.8,-3.4,-7.4,-5.7,-3.7,-7.2
1/27/12,WRD,-11.8,-7.3,-15.2,-11.5,-7,-14.8
1/28/12,WRD,-12,-9.3,-15.5,-11.8,-8.9,-15.2
1/29/12,WRD,-5.9,-2.5,-10.6,-5.7,-2.9,-10.3
1/30/12,WRD,-3.9,-1.7,-6.8,-3.7,-1.9,-6.5
1/31/12,WRD,-6.7,-3.6,-8.8,-6.5,-4.1,-8.6
2/1/12,WRD,-6.2,-2.7,-9.4,-6,-3.3,-9.1
2/2/12,WRD,-7.8,-2.3,-11.1,-7.5,-3.4,-10.9
2/3/12,WRD,-11.4,-8.4,-13.2,-11.7,-9.8,-13
2/4/12,WRD,-14.6,-5.5,-21.7,-13.8,-7.4,-19.3
2/5/12,WRD,-13.5,-4.8,-17.9,-11.8,-5.4,-14.8
2/6/12,WRD,-12.5,-6.6,-17.4,-11.5,-6.4,-15.6
2/7/12,WRD,-11.9,-6.7,-19.1,-11.4,-7.2,-17.8
2/8/12,WRD,-7.2,-3.9,-10.1,-6.9,-4.6,-9.6
2/9/12,WRD,-8.7,-6.7,-10.3,-8.6,-7.3,-9.9
2/10/12,WRD,-8.5,-6.3,-10.8,-8.3,-5.9,-10.5
2/11/12,WRD,-5.6,-1.3,-9.3,-5.2,-2,-8.2
2/12/12,WRD,-3.8,-0.1,-7.2,-3.7,-0.9,-6.7
2/13/12,WRD,-8,-6.6,-9.3,-7.7,-6.5,-9
2/14/12,WRD,-8.4,-6.7,-9.3,-8.1,-6.5,-9
2/15/12,WRD,-9.4,-6,-13.2,-9.2,-7,-12.2
2/16/12,WRD,-8.8,-7.3,-10.5,-8.7,-7.2,-10.3
2/17/12,WRD,-9.1,-5,-12,-9,-6.5,-11.3
2/18/12,WRD,-8.3,-3.4,-12.5,-8.2,-4.4,-12.2
2/19/12,WRD,-5.9,-1.3,-12,-5.8,-2,-11.7
2/20/12,WRD,-14.1,-12,-15.8,-13.9,-11.7,-15.8
2/21/12,WRD,-10.3,-7.7,-13.6,-10,-7.3,-13.3
2/22/12,WRD,-5,-3.3,-7.8,-4.6,-2.9,-7.4
2/23/12,WRD,-13.3,-5,-16.9,-13.1,-4.7,-16.5
2/24/12,WRD,-12.2,-5.6,-16.6,-12,-5.1,-16.3
2/25/12,WRD,-5.7,-1,-15.1,-5.4,-1.6,-15
2/26/12,WRD,-14.1,-9.4,-17.5,-14,-8.7,-17.4
2/27/12,WRD,-4.8,1,-10.4,-4.2,0.1,-8.7
2/28/12,WRD,-7.5,-1.7,-13.3,-7.2,-1.2,-13
2/29/12,WRD,-10.1,-6.8,-14.4,-10,-6.9,-14.1
3/1/12,WRD,-11.6,-8.9,-14.9,-11.5,-8.5,-14.4
3/2/12,WRD,-16.2,-11.5,-19.6,-15.9,-13.2,-17.7
3/3/12,WRD,-13.7,-8.6,-18.3,-13.5,-8.2,-18.1
3/4/12,WRD,-5.3,-0.5,-9.1,-5.2,-0.6,-8.7
3/5/12,WRD,-1.4,1.7,-3.6,-1.3,1.4,-3.2
3/6/12,WRD,0.6,4.2,-1.5,0.8,3.9,-1.1
3/7/12,WRD,-5.4,0.8,-10.3,-5.3,0.6,-10.3
3/8/12,WRD,-8.4,2.3,-16.6,-7.2,0.8,-15
3/9/12,WRD,-4,7.1,-10.3,-2.2,6.5,-6.9
3/10/12,WRD,-0.4,8.5,-6.5,0.8,7.6,-3.3
3/11/12,WRD,-1.2,3.5,-5.3,-0.6,2.6,-3.1
3/12/12,WRD,-0.4,3.7,-3.2,-0.3,2.5,-3
3/13/12,WRD,1.3,4.4,-1.1,1.5,4,-0.8
3/14/12,WRD,2.1,6.1,-0.2,2.3,5.6,0.2
3/15/12,WRD,2.2,6.2,-0.8,2.4,5.4,-0.3
3/16/12,WRD,3.7,6.5,1.5,3.9,6.1,1.9
3/17/12,WRD,4.8,10.5,-1.2,5.2,9.7,1.3
3/18/12,WRD,1,7.6,-9.6,1.2,6.7,-9.3
3/19/12,WRD,-10.2,-5.4,-12.4,-10.3,-6.6,-12.3
3/20/12,WRD,-8.4,-2.3,-13.2,-8.4,-3.6,-12.8
3/21/12,WRD,,,,,,
3/22/12,WRD,,,,,,
3/23/12,WRD,,,,,,
3/24/12,WRD,4.7,11,-2.8,5.1,10.3,-1.2
3/25/12,WRD,4.5,12.3,-3.3,5.3,11.9,-1.5
3/26/12,WRD,4.6,9.9,-2.4,4.8,9.4,-2.1
3/27/12,WRD,0.7,6,-3.8,0.7,5.3,-3.6
3/28/12,WRD,4.1,8.4,1,4.2,7.7,1.4
3/29/12,WRD,2.5,6.1,-1.5,2.5,5.3,-1.4
3/30/12,WRD,3.9,8.9,0.3,4,7.8,0.7
3/31/12,WRD,7,12.6,3.3,7.2,12,3.7
4/1/12,WRD,7.4,14.7,2.6,7.7,13.6,4.7
4/2/12,WRD,-3.5,4.6,-6.4,-3.3,5.1,-6.3
4/3/12,WRD,-5.9,-2.3,-8,-5.9,-2.8,-8.1
4/4/12,WRD,0.3,9,-7.9,0.7,7.7,-6.3
4/5/12,WRD,4.3,10.1,1.4,4.5,8.6,1.9
4/6/12,WRD,1.9,6.8,-7.4,2,5.7,-7.3
4/7/12,WRD,-3.5,3.2,-9.8,-3.5,2.1,-9.7
4/8/12,WRD,2.2,9.3,-2.8,2.6,8.4,-0.1
4/9/12,WRD,4.1,11.2,-3.3,4.4,10,-1.6
4/10/12,WRD,6.1,13.7,-3.3,6.7,12.7,-1.6
4/11/12,WRD,4.5,12.7,-0.9,5.5,11.4,1.1
4/12/12,WRD,-0.4,4.5,-4.4,-0.5,5.4,-4.4
4/13/12,WRD,-3,2.2,-6.3,-3.1,1.6,-6.1
4/14/12,WRD,-2.9,1.9,-5.5,-3.1,0.7,-5.4
4/15/12,WRD,-5.6,-2,-6.9,-5.6,-3.2,-6.8
4/16/12,WRD,-5,-2.4,-8.3,-4.8,-2.3,-8
4/17/12,WRD,-0.1,3.6,-3.6,0,3.1,-3.2
4/18/12,WRD,1.8,5.3,0.1,1.9,4.9,0.6
4/19/12,WRD,-1.2,2.6,-3.1,-1.2,1.8,-2.9
4/20/12,WRD,0.3,3.6,-3.8,0.3,3.9,-3.6
4/21/12,WRD,5.1,11.2,0,5.1,10.2,1.2
4/22/12,WRD,4.9,12.4,-2.4,5.7,11.5,-1.3
4/23/12,WRD,7.4,14.9,1.9,8.5,14,4.4
4/24/12,WRD,9.6,13.4,3.8,10.1,12.6,6.4
4/25/12,WRD,8.3,13.3,2.3,8.5,12.3,3.8
4/26/12,WRD,6.2,12.3,1.2,6.4,11.6,1.7
4/27/12,WRD,-1,2.5,-8.3,-0.9,3.2,-8.2
4/28/12,WRD,-4.2,2.8,-9.6,-4.4,1.6,-9.4
4/29/12,WRD,0.2,5.5,-4.1,0.2,4.9,-3.7
4/30/12,WRD,3.8,9.3,-0.6,3.8,8.4,-0.3
5/1/12,WRD,4.6,7.2,2.4,4.8,6.5,2.6
5/2/12,WRD,5.1,8.2,1,5.4,8,1.5
5/3/12,WRD,8.1,14.2,2,8.2,13.7,2.5
5/4/12,WRD,9.8,15.5,6,10,14.7,6.3
5/5/12,WRD,8.9,13.8,3.2,8.9,13.1,3.5
5/6/12,WRD,0.3,5,-2.7,0.2,3.7,-2.6
5/7/12,WRD,-2.7,1,-4,-2.9,-0.1,-4.1
5/8/12,WRD,-1,7.8,-8.8,-0.9,6.4,-7.6
5/9/12,WRD,5,13.3,-3.1,5.9,12.5,-1.1
5/10/12,WRD,8.3,13.2,1.9,8.6,12,4.7
5/11/12,WRD,-1.4,5.4,-3.9,-1.3,6,-4
5/12/12,WRD,0.1,5.7,-4.6,0.1,5.4,-3.3
5/13/12,WRD,-0.4,5.4,-3.5,0.1,4.3,-2.3
5/14/12,WRD,3.9,13.8,-5.5,5,12.6,-2.7
5/15/12,WRD,7.6,14.8,0.2,8.4,13.8,3.5
5/16/12,WRD,8.8,14.6,2.3,9.1,13.4,4.4
5/17/12,WRD,7.7,13.4,3.3,7.8,12.6,4.4
5/18/12,WRD,8.5,14.2,2.3,8.9,12.9,2.8
5/19/12,WRD,0.9,4,-1.1,1.2,4.4,-0.5
5/20/12,WRD,3.8,9.1,-2,4.5,8.4,-0.7
5/21/12,WRD,9.1,15.4,1.7,9.8,14.7,4.4
5/22/12,WRD,12.7,16.9,3.7,13.1,16.3,7.4
5/23/12,WRD,3.7,13,-1.8,4,13.4,-1.2
5/24/12,WRD,-1.7,3.4,-4.3,-1.3,3.8,-4.1
5/25/12,WRD,-0.2,1.9,-3.7,0,2.2,-3
5/26/12,WRD,9.6,17.9,0,10,17.2,1.2
5/27/12,WRD,1.3,5.1,-1,1.2,4.8,-0.8
5/28/12,WRD,3,8.7,-1.8,2.8,7.9,-1.6
5/29/12,WRD,6.2,12.3,-0.3,6.4,11.8,1.5
5/30/12,WRD,7.9,12,0.5,8.2,11.5,2.8
5/31/12,WRD,8.4,12.9,4.2,8.3,11.6,3.6
6/1/12,WRD,10.1,15.8,3.7,10.2,14.9,5
6/2/12,WRD,9.7,17.3,2.6,10.1,16,4.3
6/3/12,WRD,12.1,18.7,5.8,12.4,17.5,8.8
6/4/12,WRD,13.5,20.1,5.9,14.3,19,9.4
6/5/12,WRD,11.4,17.6,5.3,11.6,16.4,6.6
6/6/12,WRD,12.8,18.1,5.5,12.7,16.8,7.3
6/7/12,WRD,11.5,18.7,5.6,11.1,17.5,5.9
6/8/12,WRD,13.4,20.6,3.6,13.1,19.7,4.2
6/9/12,WRD,15,19.9,11.1,14.8,18.9,11.3
6/10/12,WRD,7.2,13.6,1.9,6.9,13.8,1.6
6/11/12,WRD,7.7,15.3,2.4,7.3,13.7,2.7
6/12/12,WRD,,15.6,1.6,,14.6,3.2
6/13/12,WRD,,,,,,
6/14/12,WRD,,20,6.8,,18.6,7.5
6/15/12,WRD,,18.8,3.9,,17.6,5.4
6/16/12,WRD,10.1,16.8,2.8,10.1,16.1,3.9
6/17/12,WRD,15.4,20.2,11.8,15.3,19.3,12.3
6/18/12,WRD,,21.6,13.8,,20.4,13.8
6/19/12,WRD,16.8,22.7,9.6,16.5,21.6,11.4
6/20/12,WRD,11.1,16.7,5.2,10.6,15.4,5.2
6/21/12,WRD,11.6,21.5,0.5,11.3,20.3,1.5
6/22/12,WRD,18,22.9,9.6,18,21.9,11.6
6/23/12,WRD,19.1,24.8,14.6,19,23.6,15.3
6/24/12,WRD,19.3,23.8,12.2,19.4,22.4,13.5
6/25/12,WRD,18.3,25.3,9.6,18.6,24,11.5
6/26/12,WRD,18.8,23.3,16,18.6,21.9,16.4
6/27/12,WRD,,21.2,10.9,,20,11.1
6/28/12,WRD,,22.4,10.5,,21.6,10.9
6/29/12,WRD,,22.5,12.5,,21.3,13.1
6/30/12,WRD,,21.5,7.6,,19.8,10.3
7/1/12,WRD,,24.1,8.1,,22.9,10.3
7/2/12,WRD,16.3,22.9,10.4,16.7,21.8,10.6
7/3/12,WRD,,22.4,8.4,,21,10.3
7/4/12,WRD,17.1,21.8,12,17,20.7,12.9
7/5/12,WRD,,21.9,9.6,13.2,20.5,10.2
7/6/12,WRD,,16.3,7.8,,15.8,7.9
7/7/12,WRD,,13.2,7.3,,12.5,7.4
7/8/12,WRD,8.9,12.9,5.5,8.9,11.8,6.3
7/9/12,WRD,,15,5.1,,13.4,6
7/10/12,WRD,,17,4.4,,15.7,5.8
7/11/12,WRD,,19.5,6.1,,18.4,7.9
7/12/12,WRD,,20.8,6.7,,19.4,7.9
7/13/12,WRD,,21.1,6.9,,20.4,9.6
7/14/12,WRD,14.6,20.7,9.5,14.8,19.4,11.1
7/15/12,WRD,,19.2,10.8,,17.9,11.1
7/16/12,WRD,12.8,19.7,8,12.8,18.4,8.4
7/17/12,WRD,,19.6,8,,18.7,9.5
7/18/12,WRD,14.8,21.7,7.8,15.3,20.4,10.2
7/19/12,WRD,16,23.6,9.5,16.5,22.4,12.2
7/20/12,WRD,17.2,23.4,10.3,17.4,22.3,12.5
7/21/12,WRD,17.1,23.5,10.8,17.4,22.3,12.9
7/22/12,WRD,14.6,20.9,8.5,15,20.1,10.6
7/23/12,WRD,15.2,22.3,9.2,15.5,21.5,9.5
7/24/12,WRD,14.9,20.8,8.6,15.1,20.1,9.6
7/25/12,WRD,11.5,16.7,8,11.9,15.7,8.9
7/26/12,WRD,12.5,19.8,6.1,13.1,18.6,8.8
7/27/12,WRD,12.2,20.8,6,12.8,19.7,8.3
7/28/12,WRD,13.1,19.6,8.4,13.2,18.6,9.8
7/29/12,WRD,13,19.2,7.5,13.7,18.1,8.7
7/30/12,WRD,12.6,18.2,7.4,13.1,16.9,8.9
7/31/12,WRD,14.5,20.4,7.4,14.9,19.6,9.6
8/1/12,WRD,13.6,18.8,10.4,14,17.7,11.3
8/2/12,WRD,14.7,19.7,10.7,14.7,18.6,11
8/3/12,WRD,14.1,17.9,11.5,14.3,17.2,12.4
8/4/12,WRD,10.8,17.7,4.7,10.7,16.4,5
8/5/12,WRD,13.9,21.7,5.2,14.9,20.6,6.6
8/6/12,WRD,14.7,21.5,8.9,14.9,20.6,9
8/7/12,WRD,14.1,20.8,8.6,14.5,19.5,10.5
8/8/12,WRD,13.5,22.3,6.7,14.8,21.5,9.2
8/9/12,WRD,15,22.5,7.2,15.8,21.7,9.2
8/10/12,WRD,15.7,21.7,11.5,15.9,20.2,12.1
8/11/12,WRD,12.8,18.4,8.8,13,17.2,9.5
8/12/12,WRD,11,18,4.9,11.3,16.6,6.7
