datetime,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Air_Temperature_celsius,Relative_Humidity_percent,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Precipitation_millimeterPerDay,Snowfall_millimeterPerDay,Surface_Level_Barometric_Pressure_pascal
2020-03-26T02:00:00Z,-3,-999,-5.3,87.9,2.1,-999,-999,98393
2020-03-26T03:00:00Z,-2,-999,-6,92.3,1.3,-999,-999,98393
2020-03-26T04:00:00Z,-1,-999,-3.8,65.2,3.5,-999,-999,98393
2020-03-26T05:00:00Z,-2,-999,-2.1,46.5,7.6,-999,-999,98393
2020-03-26T06:00:00Z,-2,-999,-2.6,45.7,9.1,-999,-999,98393
2020-03-26T07:00:00Z,0,-999,-3,43.3,9.8,-999,-999,98393
2020-03-26T08:00:00Z,30,-999,-3.4,42.4,9.4,-999,-999,98393
2020-03-26T09:00:00Z,58,-999,-3.6,40.2,9.3,-999,-999,98393
2020-03-26T10:00:00Z,84,-999,-3.5,39,9.4,-999,-999,98393
2020-03-26T11:00:00Z,428,-999,-2.4,37,9.9,-999,-999,98393
2020-03-26T12:00:00Z,786,-999,-1,31,10.7,-999,-999,98393
2020-03-26T13:00:00Z,893,-999,0.1,28.9,9.5,-999,-999,98393
2020-03-26T14:00:00Z,907,-999,0.8,28.2,8.7,-999,-999,98393
2020-03-26T15:00:00Z,856,-999,1.6,29.1,7.5,-999,-999,98393
2020-03-26T16:00:00Z,740,-999,1.9,31.4,8.6,-999,-999,98393
2020-03-26T17:00:00Z,243,-999,1.1,34.2,8.1,-999,-999,98393
2020-03-26T18:00:00Z,145,-999,1.1,35,7.1,-999,-999,98393
2020-03-26T19:00:00Z,38,-999,0.6,37.2,6.1,-999,-999,98393
2020-03-26T20:00:00Z,2,-999,0,41.3,4.8,-999,-999,98393
2020-03-26T21:00:00Z,-3,-999,-0.5,42.8,4.1,-999,-999,98393
2020-03-26T22:00:00Z,-1,-999,-3.8,84.8,1.5,-999,-999,98393
2020-03-26T23:00:00Z,0,-999,-4.9,96.9,0.1,-999,-999,98393
2020-03-27T00:00:00Z,0,-999,-5.1,96.8,0.4,-999,-999,98393
2020-03-27T01:00:00Z,-1,-999,-5.3,94.5,0.1,-999,-999,98393
2020-03-27T02:00:00Z,0,-999,-5.6,90.4,0.5,-999,-999,98393
2020-03-27T03:00:00Z,-2,-999,-6.1,89.5,0.4,-999,-999,98393
2020-03-27T04:00:00Z,-1,-999,-6.7,90.7,0.2,-999,-999,98393
2020-03-27T05:00:00Z,-3,-999,-7.8,90.3,0.1,-999,-999,98393
2020-03-27T06:00:00Z,-2,-999,-9.2,93.3,0,-999,-999,98393
2020-03-27T07:00:00Z,1,-999,-8.8,95.2,0,-999,-999,98393
2020-03-27T08:00:00Z,50,-999,-6.5,80.1,0.8,-999,-999,98393
2020-03-27T09:00:00Z,132,-999,-5.9,88.5,1.5,-999,-999,98393
2020-03-27T10:00:00Z,182,-999,-4.8,75.2,1,-999,-999,98393
2020-03-27T11:00:00Z,235,-999,-4.9,87,2.1,-999,-999,98393
2020-03-27T12:00:00Z,234,-999,-5.2,89.3,1.7,-999,-999,98393
2020-03-27T13:00:00Z,234,-999,-4.8,88.1,2,-999,-999,98393
2020-03-27T14:00:00Z,269,-999,-4.4,80.4,1.3,-999,-999,98393
2020-03-27T15:00:00Z,322,-999,-5,77.8,2.4,-999,-999,98393
2020-03-27T16:00:00Z,206,-999,-5.1,79.8,0.7,-999,-999,98393
2020-03-27T17:00:00Z,138,-999,-5.9,82.1,0.7,-999,-999,98393
2020-03-27T18:00:00Z,78,-999,-7.2,82.3,1.7,-999,-999,98393
2020-03-27T19:00:00Z,30,-999,-7.7,79.3,2,-999,-999,98393
2020-03-27T20:00:00Z,2,-999,-8.2,82,0.6,-999,-999,98393
2020-03-27T21:00:00Z,-1,-999,-8.3,81.4,1.1,-999,-999,98393
2020-03-27T22:00:00Z,-1,-999,-8.7,80.7,2,-999,-999,98393
2020-03-27T23:00:00Z,-1,-999,-9.3,76.1,1.2,-999,-999,98393
2020-03-28T00:00:00Z,-1,-999,-10.3,77.7,0.6,-999,-999,98393
2020-03-28T01:00:00Z,-2,-999,-11.1,74.7,1.6,-999,-999,98393
2020-03-28T02:00:00Z,-2,-999,-11.8,73.9,3,-999,-999,98393
2020-03-28T03:00:00Z,-2,-999,-12.3,75.7,4.1,-999,-999,98393
2020-03-28T04:00:00Z,0,-999,-12.9,80.7,4.9,-999,-999,98393
2020-03-28T05:00:00Z,-1,-999,-13.5,76.4,5.3,-999,-999,98393
2020-03-28T06:00:00Z,-1,-999,-14,75.9,5.5,-999,-999,98393
2020-03-28T07:00:00Z,0,-999,-14.1,76.2,6.4,-999,-999,98393
2020-03-28T08:00:00Z,53,-999,-13.7,72.9,6.5,-999,-999,98393
2020-03-28T09:00:00Z,119,-999,-13.1,68.5,6.5,-999,-999,98393
2020-03-28T10:00:00Z,217,-999,-12.6,67.5,6.6,-999,-999,98393
2020-03-28T11:00:00Z,464,-999,-11.2,64.4,6.3,-999,-999,98393
2020-03-28T12:00:00Z,577,-999,-9.6,62.3,5.7,-999,-999,98393
2020-03-28T13:00:00Z,537,-999,-9.3,68.7,5.5,-999,-999,98393
2020-03-28T14:00:00Z,444,-999,-9.2,74.7,5.7,-999,-999,98393
2020-03-28T15:00:00Z,259,-999,-9.7,78,5.9,-999,-999,98393
2020-03-28T16:00:00Z,193,-999,-9.6,81.2,5.5,-999,-999,98393
2020-03-28T17:00:00Z,147,-999,-9.3,80.5,6.1,-999,-999,98393
2020-03-28T18:00:00Z,56,-999,-9.6,85.3,6.6,-999,-999,98393
2020-03-28T19:00:00Z,16,-999,-9.5,81.1,7.3,-999,-999,98393
2020-03-28T20:00:00Z,2,-999,-9.5,78.9,7.5,-999,-999,98393
2020-03-28T21:00:00Z,0,-999,-9.4,78.1,7.6,-999,-999,98393
2020-03-28T22:00:00Z,0,-999,-9.6,78.4,8.1,-999,-999,98393
2020-03-28T23:00:00Z,-1,-999,-9.6,75.2,7.8,-999,-999,98393
2020-03-29T00:00:00Z,-1,-999,-9.5,74.4,6.2,-999,-999,98393
2020-03-29T01:00:00Z,0,-999,-9.9,78.8,5.9,-999,-999,98393
2020-03-29T02:00:00Z,-1,-999,-9.9,77,6.5,-999,-999,98393
2020-03-29T03:00:00Z,-1,-999,-10,77.6,6.4,-999,-999,98393
2020-03-29T04:00:00Z,-1,-999,-10,78,5.1,-999,-999,98393
2020-03-29T05:00:00Z,-1,-999,-10.1,78.9,5.3,-999,-999,98393
2020-03-29T06:00:00Z,-1,-999,-10.2,78.5,6.3,-999,-999,98393
2020-03-29T07:00:00Z,2,-999,-9.8,74.7,5.6,-999,-999,98393
2020-03-29T08:00:00Z,44,-999,-9.7,73.1,5.1,-999,-999,98393
2020-03-29T09:00:00Z,70,-999,-9.2,68.6,4.7,-999,-999,98393
2020-03-29T10:00:00Z,74,-999,-8.9,65.8,4.2,-999,-999,98393
2020-03-29T11:00:00Z,376,-999,-6.7,55.8,4.5,-999,-999,98393
2020-03-29T12:00:00Z,780,-999,-3.4,46.6,3.9,-999,-999,98393
2020-03-29T13:00:00Z,763,-999,-2.7,44.8,3.8,-999,-999,98393
2020-03-29T14:00:00Z,598,-999,-3.2,48,3.8,-999,-999,98393
2020-03-29T15:00:00Z,556,-999,-2.3,45.3,2.8,-999,-999,98393
2020-03-29T16:00:00Z,420,-999,-2.2,44.1,2.3,-999,-999,98393
2020-03-29T17:00:00Z,266,-999,-2.8,47.5,2.4,-999,-999,98393
2020-03-29T18:00:00Z,136,-999,-3.2,48.3,2.1,-999,-999,98393
2020-03-29T19:00:00Z,45,-999,-4.1,51.9,1.6,-999,-999,98393
2020-03-29T20:00:00Z,1,-999,-5.6,60.3,0.2,-999,-999,98393
2020-03-29T21:00:00Z,-2,-999,-7.8,70,0,-999,-999,98393
2020-03-29T22:00:00Z,-2,-999,-9.2,77.8,0,-999,-999,98393
2020-03-29T23:00:00Z,-1,-999,-8.9,80.5,0,-999,-999,98393
2020-03-30T00:00:00Z,-2,-999,-10,86.8,0,-999,-999,98393
2020-03-30T01:00:00Z,-2,-999,-11.7,90.5,0,-999,-999,98393
2020-03-30T02:00:00Z,-1,-999,-10.4,89.2,0,-999,-999,98393
2020-03-30T03:00:00Z,-1,-999,-9.9,87.8,0,-999,-999,98393
2020-03-30T04:00:00Z,0,-999,-9.5,89.6,0,-999,-999,98393
2020-03-30T05:00:00Z,-1,-999,-7.9,91.7,0,-999,-999,98393
2020-03-30T06:00:00Z,-1,-999,-8.3,94,0.1,-999,-999,98393
2020-03-30T07:00:00Z,0,-999,-6.5,86.3,1,-999,-999,98393
2020-03-30T08:00:00Z,27,-999,-6,77,1.7,-999,-999,98393
2020-03-30T09:00:00Z,62,-999,-5.5,69.5,1.8,-999,-999,98393
2020-03-30T10:00:00Z,135,-999,-5,69.1,2.3,-999,-999,98393
2020-03-30T11:00:00Z,581,-999,-1.5,56.2,2,-999,-999,98393
2020-03-30T12:00:00Z,686,-999,-0.6,52.8,2.3,-999,-999,98393
2020-03-30T13:00:00Z,734,-999,0.3,48.8,2.4,-999,-999,98393
2020-03-30T14:00:00Z,572,-999,-0.2,52.8,2.8,-999,-999,98393
2020-03-30T15:00:00Z,622,-999,-0.3,50.4,3.6,-999,-999,98393
2020-03-30T16:00:00Z,464,-999,-0.9,58,3.2,-999,-999,98393
2020-03-30T17:00:00Z,231,-999,-1.7,58.2,3.3,-999,-999,98393
2020-03-30T18:00:00Z,86,-999,-2.6,54,3.5,-999,-999,98393
2020-03-30T19:00:00Z,46,-999,-3.3,56.7,3.2,-999,-999,98393
2020-03-30T20:00:00Z,4,-999,-4,62.2,3.2,-999,-999,98393
2020-03-30T21:00:00Z,-3,-999,-4.2,62.6,6,-999,-999,98393
2020-03-30T22:00:00Z,-2,-999,-4.5,64.6,7.3,-999,-999,98393
2020-03-30T23:00:00Z,-1,-999,-4.6,69.4,8.4,-999,-999,98393
2020-03-31T00:00:00Z,-1,-999,-4.6,71.5,8.6,-999,-999,98393
2020-03-31T01:00:00Z,-1,-999,-4.5,73.3,9,-999,-999,98393
2020-03-31T02:00:00Z,-1,-999,-4.3,70.4,8.4,-999,-999,98393
2020-03-31T03:00:00Z,0,-999,-4.7,76.6,9.7,-999,-999,98393
2020-03-31T04:00:00Z,0,-999,-4.8,77.7,10.3,-999,-999,98393
2020-03-31T05:00:00Z,0,-999,-4.9,76.6,11.7,-999,-999,98393
2020-03-31T06:00:00Z,0,-999,-5,78.2,10.2,-999,-999,98393
2020-03-31T07:00:00Z,1,-999,-4.8,76.6,10.4,-999,-999,98393
2020-03-31T08:00:00Z,77,-999,-4.4,75.2,10.3,-999,-999,98393
2020-03-31T09:00:00Z,195,-999,-4.1,75.5,9.4,-999,-999,98393
2020-03-31T10:00:00Z,284,-999,-3.5,72.8,10.6,-999,-999,98393
2020-03-31T11:00:00Z,535,-999,-2.5,68.8,9.8,-999,-999,98393
2020-03-31T12:00:00Z,748,-999,-0.7,61,9.2,-999,-999,98393
2020-03-31T13:00:00Z,858,-999,0.6,55.9,9.5,-999,-999,98393
2020-03-31T14:00:00Z,640,-999,0.8,55.3,8.5,-999,-999,98393
2020-03-31T15:00:00Z,471,-999,1.2,53.3,8.3,-999,-999,98393
2020-03-31T16:00:00Z,364,-999,1.6,51.1,8.6,-999,-999,98393
2020-03-31T17:00:00Z,116,-999,1.1,52.6,8.7,-999,-999,98393
2020-03-31T18:00:00Z,61,-999,1.3,50.2,8,-999,-999,98393
2020-03-31T19:00:00Z,24,-999,1,50.8,8.9,-999,-999,98393
2020-03-31T20:00:00Z,0,-999,0.7,51.1,9.4,-999,-999,98393
2020-03-31T21:00:00Z,-3,-999,0.5,50.2,10.2,-999,-999,98393
2020-03-31T22:00:00Z,-3,-999,0.3,51.6,10.4,-999,-999,98393
2020-03-31T23:00:00Z,-3,-999,0.3,55.3,9.2,-999,-999,98393
2020-04-01T00:00:00Z,-3,-999,0.2,58,9.9,-999,-999,98393
2020-04-01T01:00:00Z,-3,-999,0.1,59,9.7,-999,-999,98393
2020-04-01T02:00:00Z,-3,-999,-0.1,59.1,9.6,-999,-999,98393
2020-04-01T03:00:00Z,-3,-999,0.1,57.4,10,-999,-999,98393
2020-04-01T04:00:00Z,-3,-999,0,56.3,11,-999,-999,98393
2020-04-01T05:00:00Z,-3,-999,0,56.5,11.1,-999,-999,98393
2020-04-01T06:00:00Z,-3,-999,-0.3,55.8,11.2,-999,-999,98393
2020-04-01T07:00:00Z,-2,-999,-0.5,55,10.7,-999,-999,98393
2020-04-01T08:00:00Z,15,-999,-0.7,55.4,10,-999,-999,98393
2020-04-01T09:00:00Z,35,-999,-0.7,55.8,10.6,-999,-999,98393
2020-04-01T10:00:00Z,58,-999,-0.6,57.1,9.6,-999,-999,98393
2020-04-01T11:00:00Z,554,-999,1.3,51.4,9.5,-999,-999,98393
2020-04-01T12:00:00Z,737,-999,2.8,45.7,7.9,-999,-999,98393
2020-04-01T13:00:00Z,697,-999,3.3,42.6,7.7,-999,-999,98393
2020-04-01T14:00:00Z,461,-999,2.7,46.5,7.7,-999,-999,98393
2020-04-01T15:00:00Z,509,-999,3.5,42.7,6.5,-999,-999,98393
2020-04-01T16:00:00Z,281,-999,3.7,37.7,6.3,-999,-999,98393
2020-04-01T17:00:00Z,214,-999,3.8,37.3,5.3,-999,-999,98393
2020-04-01T18:00:00Z,83,-999,3.4,39.2,4.7,-999,-999,98393
2020-04-01T19:00:00Z,29,-999,2.4,47.2,3.5,-999,-999,98393
2020-04-01T20:00:00Z,4,-999,0.9,57.7,2.2,-999,-999,98393
2020-04-01T21:00:00Z,-1,-999,-0.4,72.1,2.1,-999,-999,98393
2020-04-01T22:00:00Z,-2,-999,0.9,53.2,2,-999,-999,98393
2020-04-01T23:00:00Z,-2,-999,0.2,61.9,1.2,-999,-999,98393
2020-04-02T00:00:00Z,-1,-999,-2.3,85.2,0.4,-999,-999,98393
2020-04-02T01:00:00Z,-1,-999,-3,93,0.6,-999,-999,98393
2020-04-02T02:00:00Z,-1,-999,-1.1,70.6,2.3,-999,-999,98393
2020-04-02T03:00:00Z,-2,-999,1.1,44.2,4.9,-999,-999,98393
2020-04-02T04:00:00Z,-1,-999,0.8,46.9,6.1,-999,-999,98393
2020-04-02T05:00:00Z,-2,-999,0.1,54.6,6.6,-999,-999,98393
2020-04-02T06:00:00Z,-2,-999,-0.3,59.5,7.2,-999,-999,98393
2020-04-02T07:00:00Z,4,-999,-0.8,65.2,7.6,-999,-999,98393
2020-04-02T08:00:00Z,51,-999,-0.6,61.6,5.4,-999,-999,98393
2020-04-02T09:00:00Z,129,-999,-0.2,56.5,6.7,-999,-999,98393
2020-04-02T10:00:00Z,219,-999,0.2,55,6.5,-999,-999,98393
2020-04-02T11:00:00Z,311,-999,1.1,54,4,-999,-999,98393
2020-04-02T12:00:00Z,259,-999,-4.7,78.4,2.3,-999,-999,98393
2020-04-02T13:00:00Z,139,-999,-5.7,81.9,2.3,-999,-999,98393
2020-04-02T14:00:00Z,174,-999,-7.4,86.8,1.9,-999,-999,98393
2020-04-02T15:00:00Z,122,-999,-8,87.5,1.4,-999,-999,98393
2020-04-02T16:00:00Z,76,-999,-8.1,90.3,1,-999,-999,98393
2020-04-02T17:00:00Z,95,-999,-6.1,84,2.2,-999,-999,98393
2020-04-02T18:00:00Z,63,-999,-7,82.1,2.5,-999,-999,98393
2020-04-02T19:00:00Z,24,-999,-8,82.5,2.9,-999,-999,98393
2020-04-02T20:00:00Z,2,-999,-8.7,82,3.3,-999,-999,98393
2020-04-02T21:00:00Z,0,-999,-9.3,83.8,2,-999,-999,98393
2020-04-02T22:00:00Z,-1,-999,-10.1,84.5,2.2,-999,-999,98393
2020-04-02T23:00:00Z,0,-999,-10.4,80.7,2.2,-999,-999,98393
2020-04-03T00:00:00Z,0,-999,-10.6,80.9,2.2,-999,-999,98393
2020-04-03T01:00:00Z,0,-999,-11,80.3,2.2,-999,-999,98393
2020-04-03T02:00:00Z,0,-999,-11.4,79.2,2.8,-999,-999,98393
2020-04-03T03:00:00Z,0,-999,-11.8,78.6,3.1,-999,-999,98393
2020-04-03T04:00:00Z,0,-999,-12.1,76.3,3.1,-999,-999,98393
2020-04-03T05:00:00Z,0,-999,-12.4,77.3,2.7,-999,-999,98393
2020-04-03T06:00:00Z,-1,-999,-12.5,74.9,2.1,-999,-999,98393
2020-04-03T07:00:00Z,4,-999,-12.8,75.5,1.7,-999,-999,98393
2020-04-03T08:00:00Z,84,-999,-12.1,72.7,2.5,-999,-999,98393
2020-04-03T09:00:00Z,186,-999,-11,68.2,2.8,-999,-999,98393
2020-04-03T10:00:00Z,350,-999,-9.6,64.5,3.3,-999,-999,98393
2020-04-03T11:00:00Z,486,-999,-8.6,62.4,3.4,-999,-999,98393
2020-04-03T12:00:00Z,784,-999,-7,56.4,3.5,-999,-999,98393
2020-04-03T13:00:00Z,968,-999,-6.3,52.8,5,-999,-999,98393
2020-04-03T14:00:00Z,972,-999,-6.3,48.7,6.5,-999,-999,98393
2020-04-03T15:00:00Z,536,-999,-6.6,52.9,6.2,-999,-999,98393
2020-04-03T16:00:00Z,294,-999,-6.9,57.6,5.4,-999,-999,98393
2020-04-03T17:00:00Z,242,-999,-6.3,56.3,4.4,-999,-999,98393
2020-04-03T18:00:00Z,118,-999,-8.7,92.6,3.5,-999,-999,98393
2020-04-03T19:00:00Z,26,-999,-9.4,94.2,1.4,-999,-999,98393
2020-04-03T20:00:00Z,2,-999,-9.6,93.8,0.1,-999,-999,98393
2020-04-03T21:00:00Z,0,-999,-9.7,93.9,0.1,-999,-999,98393
2020-04-03T22:00:00Z,0,-999,-9.8,93.8,0.1,-999,-999,98393
2020-04-03T23:00:00Z,0,-999,-8.2,88.3,2.1,-999,-999,98393
2020-04-04T00:00:00Z,0,-999,-7.4,83.8,3.9,-999,-999,98393
2020-04-04T01:00:00Z,0,-999,-6.9,81.3,3.6,-999,-999,98393
2020-04-04T02:00:00Z,0,-999,-6.9,77.7,5.3,-999,-999,98393
2020-04-04T03:00:00Z,-1,-999,-7,76.4,6.8,-999,-999,98393
2020-04-04T04:00:00Z,-1,-999,-7.2,75.2,7.5,-999,-999,98393
2020-04-04T05:00:00Z,-2,-999,-7.2,69.8,7.2,-999,-999,98393
2020-04-04T06:00:00Z,-2,-999,-7,65.2,8.8,-999,-999,98393
2020-04-04T07:00:00Z,3,-999,-6.8,66.7,8.9,-999,-999,98393
2020-04-04T08:00:00Z,41,-999,-6.4,64.5,8.8,-999,-999,98393
2020-04-04T09:00:00Z,57,-999,-6.1,61.3,7.5,-999,-999,98393
2020-04-04T10:00:00Z,78,-999,-5.8,61.8,7.3,-999,-999,98393
2020-04-04T11:00:00Z,513,-999,-3.5,55.4,6.8,-999,-999,98393
2020-04-04T12:00:00Z,724,-999,-1.8,50.1,6,-999,-999,98393
2020-04-04T13:00:00Z,781,-999,-0.8,47.1,6.8,-999,-999,98393
2020-04-04T14:00:00Z,814,-999,-0.1,46.5,6.7,-999,-999,98393
2020-04-04T15:00:00Z,524,-999,-0.4,49.6,6.5,-999,-999,98393
2020-04-04T16:00:00Z,432,-999,-0.3,49.7,7,-999,-999,98393
2020-04-04T17:00:00Z,208,-999,-0.3,50.2,4.4,-999,-999,98393
2020-04-04T18:00:00Z,114,-999,-0.5,52.3,3.8,-999,-999,98393
2020-04-04T19:00:00Z,38,-999,-1.4,59.4,3.2,-999,-999,98393
2020-04-04T20:00:00Z,5,-999,-1.5,61,3.4,-999,-999,98393
2020-04-04T21:00:00Z,-1,-999,-3,82.6,1.1,-999,-999,98393
2020-04-04T22:00:00Z,-1,-999,-2.8,79.3,2.6,-999,-999,98393
2020-04-04T23:00:00Z,-1,-999,-1.9,71.1,3.3,-999,-999,98393
2020-04-05T00:00:00Z,-3,-999,-1.6,65.2,3.3,-999,-999,98393
2020-04-05T01:00:00Z,-3,-999,-1.3,58.3,4.4,-999,-999,98393
2020-04-05T02:00:00Z,-3,-999,-1.4,57.7,6.1,-999,-999,98393
2020-04-05T03:00:00Z,-2,-999,-1.5,59.4,6.8,-999,-999,98393
2020-04-05T04:00:00Z,-2,-999,-1.7,63.2,7.9,-999,-999,98393
2020-04-05T05:00:00Z,-3,-999,-1.8,64.7,8.1,-999,-999,98393
2020-04-05T06:00:00Z,-3,-999,-1.7,64.5,7.7,-999,-999,98393
2020-04-05T07:00:00Z,0,-999,-1.5,64.3,7.5,-999,-999,98393
2020-04-05T08:00:00Z,29,-999,-1.5,64.4,6.7,-999,-999,98393
2020-04-05T09:00:00Z,115,-999,-1.4,66.8,6.4,-999,-999,98393
2020-04-05T10:00:00Z,224,-999,-1,67.6,7.4,-999,-999,98393
2020-04-05T11:00:00Z,540,-999,0.2,61.9,8.9,-999,-999,98393
2020-04-05T12:00:00Z,728,-999,1.8,54,8,-999,-999,98393
2020-04-05T13:00:00Z,625,-999,2.9,48,6.5,-999,-999,98393
2020-04-05T14:00:00Z,783,-999,4,41.9,6.5,-999,-999,98393
2020-04-05T15:00:00Z,557,-999,3.9,39.7,6.8,-999,-999,98393
2020-04-05T16:00:00Z,647,-999,4.5,37.7,6.5,-999,-999,98393
2020-04-05T17:00:00Z,462,-999,4.1,39.2,6.5,-999,-999,98393
2020-04-05T18:00:00Z,88,-999,2.8,41.9,6.6,-999,-999,98393
2020-04-05T19:00:00Z,25,-999,2.6,42.4,6.4,-999,-999,98393
2020-04-05T20:00:00Z,1,-999,2.2,43,6.5,-999,-999,98393
2020-04-05T21:00:00Z,-4,-999,1.9,41.3,6.2,-999,-999,98393
2020-04-05T22:00:00Z,-4,-999,1.7,42,7,-999,-999,98393
2020-04-05T23:00:00Z,-4,-999,1.4,44.1,7.1,-999,-999,98393
2020-04-06T00:00:00Z,-4,-999,1.3,44.5,7.3,-999,-999,98393
2020-04-06T01:00:00Z,-4,-999,1.3,44.2,8.5,-999,-999,98393
2020-04-06T02:00:00Z,-4,-999,1.1,44.2,9,-999,-999,98393
2020-04-06T03:00:00Z,-3,-999,0.9,44.6,8.4,-999,-999,98393
2020-04-06T04:00:00Z,-3,-999,0.7,45.8,7.6,-999,-999,98393
2020-04-06T05:00:00Z,-3,-999,0.3,47.3,7.6,-999,-999,98393
2020-04-06T06:00:00Z,-3,-999,-0.1,48.3,9.2,-999,-999,98393
2020-04-06T07:00:00Z,2,-999,-0.3,46.9,10.8,-999,-999,98393
2020-04-06T08:00:00Z,25,-999,-0.5,42.7,10,-999,-999,98393
2020-04-06T09:00:00Z,42,-999,-0.4,39.4,10.6,-999,-999,98393
2020-04-06T10:00:00Z,57,-999,-0.2,36.4,9.9,-999,-999,98393
2020-04-06T11:00:00Z,660,-999,1.8,29.8,9.9,-999,-999,98393
2020-04-06T12:00:00Z,859,-999,3,28.2,9.4,-999,-999,98393
2020-04-06T13:00:00Z,939,-999,4.1,25.2,8.4,-999,-999,98393
2020-04-06T14:00:00Z,954,-999,4.7,23.7,8.7,-999,-999,98393
2020-04-06T15:00:00Z,899,-999,5.2,25.3,8.3,-999,-999,98393
2020-04-06T16:00:00Z,779,-999,5.5,26.2,7.7,-999,-999,98393
2020-04-06T17:00:00Z,502,-999,5.5,27.3,6.7,-999,-999,98393
2020-04-06T18:00:00Z,96,-999,4.3,29.5,6.5,-999,-999,98393
2020-04-06T19:00:00Z,44,-999,4.1,28.5,6.7,-999,-999,98393
2020-04-06T20:00:00Z,5,-999,3.5,28.9,6.7,-999,-999,98393
2020-04-06T21:00:00Z,-4,-999,3.1,30,6.5,-999,-999,98393
2020-04-06T22:00:00Z,-3,-999,2.8,31.5,5.7,-999,-999,98393
2020-04-06T23:00:00Z,-3,-999,2.4,33.4,5.9,-999,-999,98393
2020-04-07T00:00:00Z,-4,-999,1.8,35.4,5.2,-999,-999,98393
2020-04-07T01:00:00Z,-4,-999,1.6,35.5,6.8,-999,-999,98393
2020-04-07T02:00:00Z,-4,-999,1.5,34.7,7.3,-999,-999,98393
2020-04-07T03:00:00Z,-4,-999,1.1,35.9,7.9,-999,-999,98393
2020-04-07T04:00:00Z,-4,-999,0.8,36,8.4,-999,-999,98393
2020-04-07T05:00:00Z,-4,-999,0.4,36.9,8.9,-999,-999,98393
2020-04-07T06:00:00Z,-4,-999,-0.2,38.8,8.4,-999,-999,98393
2020-04-07T07:00:00Z,1,-999,-0.8,41.8,10.1,-999,-999,98393
2020-04-07T08:00:00Z,21,-999,-0.8,42.8,10.4,-999,-999,98393
2020-04-07T09:00:00Z,35,-999,-0.9,44.1,10.6,-999,-999,98393
2020-04-07T10:00:00Z,47,-999,-0.7,43.5,11.2,-999,-999,98393
2020-04-07T11:00:00Z,674,-999,1.6,38.7,8.7,-999,-999,98393
2020-04-07T12:00:00Z,858,-999,3.1,35.8,7.7,-999,-999,98393
2020-04-07T13:00:00Z,936,-999,3.8,34.4,8.3,-999,-999,98393
2020-04-07T14:00:00Z,943,-999,5,31.3,6.6,-999,-999,98393
2020-04-07T15:00:00Z,904,-999,5.4,29.6,6.7,-999,-999,98393
2020-04-07T16:00:00Z,785,-999,5.7,26,6.7,-999,-999,98393
2020-04-07T17:00:00Z,522,-999,5.5,22.9,6.8,-999,-999,98393
2020-04-07T18:00:00Z,45,-999,3.9,25.3,7.6,-999,-999,98393
2020-04-07T19:00:00Z,26,-999,3.6,25.8,7.5,-999,-999,98393
2020-04-07T20:00:00Z,2,-999,3.1,26.2,7.4,-999,-999,98393
2020-04-07T21:00:00Z,-4,-999,2.4,28.7,6,-999,-999,98393
2020-04-07T22:00:00Z,-4,-999,1.6,30.7,4.7,-999,-999,98393
2020-04-07T23:00:00Z,-4,-999,1.2,29.3,5.4,-999,-999,98393
2020-04-08T00:00:00Z,-4,-999,0.7,31,5.9,-999,-999,98393
2020-04-08T01:00:00Z,-4,-999,0.3,34.4,6.3,-999,-999,98393
2020-04-08T02:00:00Z,-4,-999,0.1,37.7,6.7,-999,-999,98393
2020-04-08T03:00:00Z,-3,-999,-0.3,38.2,7,-999,-999,98393
2020-04-08T04:00:00Z,-3,-999,-0.7,37.7,7.2,-999,-999,98393
2020-04-08T05:00:00Z,-3,-999,-0.9,40,7.2,-999,-999,98393
2020-04-08T06:00:00Z,-3,-999,-1,45.7,7.3,-999,-999,98393
2020-04-08T07:00:00Z,2,-999,-1.2,54,8,-999,-999,98393
2020-04-08T08:00:00Z,25,-999,-1.5,60.7,7.3,-999,-999,98393
2020-04-08T09:00:00Z,42,-999,-1.4,61.8,6.5,-999,-999,98393
2020-04-08T10:00:00Z,54,-999,-0.8,58.6,6.9,-999,-999,98393
2020-04-08T11:00:00Z,715,-999,2.2,48.1,6.2,-999,-999,98393
2020-04-08T12:00:00Z,739,-999,3.5,44.9,4.9,-999,-999,98393
2020-04-08T13:00:00Z,847,-999,4.4,42,5.5,-999,-999,98393
2020-04-08T14:00:00Z,919,-999,5.1,39,5.3,-999,-999,98393
2020-04-08T15:00:00Z,888,-999,5.5,35.1,5.7,-999,-999,98393
2020-04-08T16:00:00Z,789,-999,5.7,32.9,5.7,-999,-999,98393
2020-04-08T17:00:00Z,560,-999,5.7,31.6,4.7,-999,-999,98393
2020-04-08T18:00:00Z,42,-999,3.5,35.2,4.7,-999,-999,98393
2020-04-08T19:00:00Z,23,-999,3.3,33.9,5.4,-999,-999,98393
2020-04-08T20:00:00Z,2,-999,2.9,33.8,4.9,-999,-999,98393
2020-04-08T21:00:00Z,-4,-999,2.5,35.8,3.7,-999,-999,98393
2020-04-08T22:00:00Z,-4,-999,-0.5,49.5,0.5,-999,-999,98393
2020-04-08T23:00:00Z,-3,-999,-3.5,63.8,0.1,-999,-999,98393
