"datetime","diffM2s-2_0","diffM2s-2_0.5","diffM2s-2_1","diffM2s-2_1.5","diffM2s-2_2","diffM2s-2_2.5","diffM2s-2_3","diffM2s-2_3.5","diffM2s-2_4","diffM2s-2_4.5","diffM2s-2_5","diffM2s-2_5.5","diffM2s-2_6","diffM2s-2_6.5","diffM2s-2_7","diffM2s-2_7.5","diffM2s-2_8","diffM2s-2_8.5","diffM2s-2_9","diffM2s-2_9.5","diffM2s-2_10","diffM2s-2_10.5","diffM2s-2_11","diffM2s-2_11.5","diffM2s-2_12","diffM2s-2_12.5","diffM2s-2_13","diffM2s-2_13.5","diffM2s-2_14","diffM2s-2_14.5","diffM2s-2_15","diffM2s-2_15.5","diffM2s-2_16","diffM2s-2_16.5","diffM2s-2_17","diffM2s-2_17.5","diffM2s-2_18","diffM2s-2_18.5","diffM2s-2_19","diffM2s-2_19.5","diffM2s-2_20","diffM2s-2_20.5","diffM2s-2_21","diffM2s-2_21.5","diffM2s-2_22","diffM2s-2_22.5","diffM2s-2_23","diffM2s-2_23.5","diffM2s-2_24","diffM2s-2_24.5","diffM2s-2_25"
2009-06-05 22:00:00,0.00044377,0.00061584,0.00058667,0.00038309,0.0003426,7.3359e-05,0.00014599,1.4677e-05,0.0001231,8.4879e-05,2.959e-05,2.7212e-05,5.5847e-05,3.3953e-05,2.1178e-06,1.3557e-06,1.5129e-06,1.7728e-06,2.1867e-06,2.8248e-06,4.0708e-06,5.483e-06,7.7396e-06,1.0806e-05,1.5089e-05,2.0962e-05,2.7433e-05,3.2877e-05,3.7133e-05,4.0177e-05,3.0077e-05,6.8602e-05,1.9121e-05,7.7981e-05,3.0558e-05,0.00019936,0.00018434,0.00022903,0.00033196,0.0004248,0.00050045,0.00056549,0.00062441,0.00067269,0.0007052,0.00069903,0.00066762,0.00076387,0.0019487,0.0041733,0.0015155
2009-06-05 23:00:02,0.000583,0.00083471,0.0011296,0.0011388,0.00066335,0.00018915,5.3683e-05,2.524e-05,2.4737e-05,2.4493e-05,5.069e-05,3.6046e-05,2.4414e-05,2.3963e-05,5.7507e-06,1.4032e-06,1.4985e-06,1.7589e-06,2.1846e-06,2.8466e-06,4.1096e-06,5.5689e-06,7.9685e-06,1.1284e-05,1.5571e-05,2.0762e-05,2.5545e-05,2.9367e-05,3.1926e-05,3.2618e-05,4.5699e-05,2.0545e-05,6.1666e-05,3.2539e-05,0.000128,7.0066e-05,0.00019412,0.00030026,0.00035859,0.00042719,0.00050153,0.0005693,0.00062872,0.00067562,0.00070632,0.00069876,0.0006667,0.00076257,0.0019459,0.0041673,0.0015134
2009-06-05 23:59:57,0.00080848,0.0012386,0.0032411,0.0048819,0.0012725,0.0002672,0.00023517,3.2563e-05,2.5288e-05,2.6859e-05,2.1872e-05,2.4792e-05,2.4158e-05,1.2431e-05,7.3118e-06,1.6287e-06,1.5128e-06,1.7637e-06,2.1956e-06,2.8798e-06,4.1634e-06,5.6783e-06,8.2192e-06,1.1641e-05,1.5632e-05,1.9747e-05,2.3154e-05,2.5906e-05,2.8004e-05,3.1227e-05,2.5329e-05,5.5053e-05,3.3253e-05,9.4462e-05,5.2661e-05,0.00022809,0.0002013,0.00025303,0.0003609,0.00045236,0.00052405,0.00058395,0.00063741,0.00068059,0.000709,0.00069993,0.00066692,0.00076217,0.0019446,0.0041643,0.0015128
2009-06-06 01:00:00,0.0011545,0.0018377,0.0045018,0.0051139,0.003023,0.00059817,0.00025433,7.4298e-05,3.2347e-05,1.8069e-05,2.0233e-05,1.7694e-05,1.434e-05,1.0696e-05,5.6902e-06,1.8627e-06,1.5451e-06,1.7726e-06,2.2086e-06,2.9094e-06,4.2168e-06,5.7939e-06,8.4356e-06,1.179e-05,1.5204e-05,1.8193e-05,2.0814e-05,2.3126e-05,2.5475e-05,2.8138e-05,4.0743e-05,3.1661e-05,8.3099e-05,5.6401e-05,0.00017967,9.6305e-05,0.00024662,0.00035766,0.00041186,0.00047413,0.00053891,0.00059664,0.00064767,0.00068799,0.00071375,0.00070251,0.00066798,0.00076241,0.0019439,0.0041626,0.0015124
2009-06-06 02:00:02,0.0016592,0.0025422,0.0020584,0.0016993,0.0041844,0.0012756,0.00047175,9.4888e-05,4.5961e-05,1.833e-05,1.4618e-05,1.3086e-05,1.1203e-05,7.9263e-06,4.3718e-06,1.9097e-06,1.6028e-06,1.7976e-06,2.2366e-06,2.9483e-06,4.2859e-06,5.9218e-06,8.5965e-06,1.1723e-05,1.436e-05,1.6604e-05,1.8891e-05,2.1347e-05,2.4688e-05,3.1411e-05,3.4347e-05,7.147e-05,5.4552e-05,0.00014673,8.0319e-05,0.0002933,0.00023731,0.0002931,0.0004087,0.00049973,0.00056565,0.00061732,0.00066234,0.00069796,0.00072015,0.00070613,0.0006696,0.00076304,0.0019443,0.0041633,0.0015131
2009-06-06 02:59:57,0.0010932,0.0017756,0.0016423,0.0018005,0.0022181,0.0040123,0.00075674,9.202e-05,4.0367e-05,1.7502e-05,1.2295e-05,1.0292e-05,8.754e-06,6.5097e-06,3.693e-06,1.8972e-06,1.6721e-06,1.8399e-06,2.2818e-06,2.9997e-06,4.3732e-06,6.0534e-06,8.6841e-06,1.1437e-05,1.3381e-05,1.5305e-05,1.7654e-05,2.0928e-05,2.586e-05,3.462e-05,5.206e-05,5.1214e-05,0.00012987,8.0998e-05,0.00025201,0.00012183,0.0002885,0.00039665,0.0004417,0.00049702,0.00055706,0.00061194,0.00066092,0.00069918,0.00072245,0.00070839,0.00067114,0.0007641,0.0019457,0.004166,0.0015145
2009-06-06 04:00:00,0.00075987,0.0011957,0.0046388,0.0068567,0.0030007,0.0062685,0.004291,0.00010776,2.1463e-05,1.2807e-05,1.0262e-05,8.6989e-06,7.4073e-06,5.6255e-06,3.4495e-06,1.9133e-06,1.7298e-06,1.8872e-06,2.3326e-06,3.056e-06,4.4655e-06,6.1657e-06,8.6806e-06,1.0982e-05,1.2549e-05,1.4466e-05,1.7342e-05,2.1682e-05,2.879e-05,4.2334e-05,5.7007e-05,0.00010499,7.4056e-05,0.00020586,9.7155e-05,0.00033638,0.00025292,0.00030133,0.00041257,0.00049858,0.00056091,0.00061131,0.00065717,0.00069491,0.0007193,0.00070691,0.00067094,0.00076463,0.0019466,0.0041681,0.0015151
2009-06-06 05:00:02,0.0026129,0.0038398,0.009745,0.011452,0.011488,0.008327,0.010571,0.0018044,9.8403e-06,7.1029e-06,8.1571e-06,7.6855e-06,6.6512e-06,5.1455e-06,3.3317e-06,1.9545e-06,1.7699e-06,1.9306e-06,2.3799e-06,3.1121e-06,4.5515e-06,6.2418e-06,8.5873e-06,1.0509e-05,1.2015e-05,1.4223e-05,1.7803e-05,2.3701e-05,3.4173e-05,5.1504e-05,7.26e-05,6.9698e-05,0.00017926,9.0285e-05,0.00029398,0.0001276,0.00028992,0.00038574,0.00041986,0.00046987,0.00053037,0.00058939,0.0006437,0.00068732,0.00071521,0.00070481,0.00066995,0.00076431,0.0019462,0.0041673,0.0015144
2009-06-06 05:59:57,0.0041469,0.0067787,0.0067553,0.0053379,0.010522,0.0080787,0.0091089,0.013323,0.00048044,3.9766e-06,6.3666e-06,6.9215e-06,6.2316e-06,4.8883e-06,3.3106e-06,2.0021e-06,1.8e-06,1.9657e-06,2.4191e-06,3.164e-06,4.6229e-06,6.2742e-06,8.4238e-06,1.0173e-05,1.1847e-05,1.4475e-05,1.9039e-05,2.735e-05,4.079e-05,5.9149e-05,7.552e-05,0.00013035,7.5067e-05,0.00023602,9.2638e-05,0.00033214,0.0002403,0.0002802,0.00038386,0.00046721,0.00053143,0.00058691,0.00063898,0.00068266,0.00071172,0.00070267,0.00066877,0.00076357,0.0019451,0.0041652,0.0015134
2009-06-06 07:00:00,0.00027632,0.00045992,0.00050705,0.00070897,0.00092023,0.0012864,0.0013309,0.0053932,0.0067907,2.3164e-05,5.153e-06,6.3185e-06,5.9716e-06,4.7548e-06,3.3789e-06,2.0489e-06,1.8266e-06,1.9925e-06,2.4499e-06,3.2095e-06,4.6754e-06,6.2671e-06,8.2478e-06,1.0053e-05,1.197e-05,1.5159e-05,2.1298e-05,3.2021e-05,4.6952e-05,6.6458e-05,8.2244e-05,7.1385e-05,0.00019793,7.4864e-05,0.00028562,0.00011347,0.00026315,0.00035132,0.00038314,0.00043618,0.00050401,0.0005714,0.00063254,0.00068092,0.00071162,0.0007027,0.00066847,0.00076289,0.0019435,0.0041616,0.0015118
2009-06-06 08:00:02,0.00022928,0.00030616,0.00035802,0.00040442,0.00039895,0.00055667,0.00085556,0.00098371,0.0052513,6.9818e-05,6.6511e-06,6.0144e-06,5.7985e-06,4.692e-06,3.4651e-06,2.1055e-06,1.8619e-06,2.0263e-06,2.4875e-06,3.2586e-06,4.7229e-06,6.2497e-06,8.1598e-06,1.0127e-05,1.2321e-05,1.6442e-05,2.4376e-05,3.6486e-05,5.1476e-05,6.7298e-05,7.5618e-05,0.0001314,5.5623e-05,0.00022562,7.0837e-05,0.00029352,0.00021262,0.00025076,0.00035303,0.00043984,0.00050993,0.00057203,0.00062983,0.00067767,0.00070921,0.0007014,0.00066786,0.00076236,0.0019425,0.0041597,0.0015114
2009-06-06 08:59:57,0.00097533,0.0011308,0.0014441,0.0015182,0.0014651,0.0011625,0.00078146,0.00036039,0.00026412,2.5638e-05,1.2292e-05,6.5023e-06,5.7248e-06,4.6472e-06,3.5054e-06,2.1482e-06,1.8826e-06,2.0442e-06,2.5091e-06,3.2899e-06,4.7414e-06,6.2168e-06,8.157e-06,1.0274e-05,1.2958e-05,1.8276e-05,2.7447e-05,3.9688e-05,5.3345e-05,6.6842e-05,7.7613e-05,5.5828e-05,0.00017838,4.5212e-05,0.00024223,9.0539e-05,0.00022901,0.00031605,0.00035133,0.00041052,0.00048549,0.00055867,0.00062364,0.00067467,0.0007074,0.00070018,0.00066714,0.0007619,0.0019415,0.0041574,0.0015105
2009-06-06 10:00:00,0.0011384,0.0016734,0.0019359,0.0018738,0.0015444,0.0013437,0.0012854,0.0010541,0.00068826,7.3919e-05,1.6676e-05,8.3152e-06,5.8914e-06,4.6163e-06,3.4886e-06,2.1779e-06,1.8917e-06,2.0477e-06,2.5141e-06,3.3047e-06,4.7358e-06,6.1824e-06,8.1867e-06,1.0517e-05,1.3917e-05,2.0261e-05,2.9754e-05,4.1191e-05,5.2199e-05,6.1075e-05,6.1063e-05,0.0001122,2.983e-05,0.00017915,4.3546e-05,0.00024139,0.00018228,0.00022443,0.000329,0.00041937,0.00049302,0.00055853,0.00061925,0.00066961,0.0007034,0.00069767,0.00066583,0.00076113,0.00194,0.0041546,0.0015094
2009-06-06 11:00:02,0.0014365,0.0020037,0.0022039,0.0022014,0.0021189,0.0017345,0.0012107,0.00073814,0.00068071,0.00019521,5.0183e-05,1.3317e-05,6.6357e-06,4.6356e-06,3.4255e-06,2.1814e-06,1.8769e-06,2.0271e-06,2.4917e-06,3.2886e-06,4.6936e-06,6.1356e-06,8.2136e-06,1.0892e-05,1.503e-05,2.1864e-05,3.0885e-05,4.0288e-05,4.8144e-05,5.4808e-05,6.3027e-05,3.3339e-05,0.00012286,1.967e-05,0.00017752,6.7604e-05,0.00019782,0.00028602,0.00032723,0.00039294,0.00047286,0.00054875,0.00061526,0.00066756,0.00070168,0.00069599,0.00066443,0.0007599,0.0019374,0.004149,0.0015069
2009-06-06 11:59:57,0.0014619,0.0022632,0.0025591,0.0024507,0.0020512,0.0018087,0.0018336,0.0017486,0.0012557,0.00034835,0.00014573,4.4531e-05,1.0349e-05,4.9427e-06,3.3983e-06,2.196e-06,1.881e-06,2.0254e-06,2.4851e-06,3.2789e-06,4.6678e-06,6.1215e-06,8.3247e-06,1.1418e-05,1.6058e-05,2.2767e-05,3.0533e-05,3.74e-05,4.298e-05,4.6691e-05,4.0901e-05,8.1187e-05,1.4332e-05,9.3919e-05,2.4366e-05,0.00019452,0.00015875,0.00020869,0.00031698,0.00040945,0.0004847,0.00055162,0.00061336,0.00066433,0.00069867,0.00069367,0.00066277,0.00075834,0.0019343,0.0041427,0.0015045
2009-06-06 13:00:00,0.0015537,0.002518,0.0029791,0.0030668,0.0030033,0.0024712,0.0016181,0.00092791,0.00088361,0.0006506,0.0002883,0.00015846,3.6388e-05,7.2533e-06,3.5603e-06,2.2331e-06,1.9089e-06,2.0491e-06,2.5049e-06,3.2905e-06,4.6777e-06,6.158e-06,8.5419e-06,1.1999e-05,1.6761e-05,2.2831e-05,2.8699e-05,3.3481e-05,3.6785e-05,3.8635e-05,4.6712e-05,1.8855e-05,5.8798e-05,1.8731e-05,0.00011049,5.3468e-05,0.00018176,0.00027212,0.00032088,0.00039286,0.00047492,0.00054983,0.00061451,0.00066519,0.00069842,0.00069263,0.00066158,0.00075705,0.0019317,0.0041369,0.0015024
2009-06-06 14:00:02,0.001604,0.0026482,0.0031779,0.0030696,0.0025789,0.0023064,0.0025171,0.0027254,0.0019513,0.00075821,0.00051241,0.0002197,0.00016166,2.8673e-05,4.7303e-06,2.3375e-06,1.9639e-06,2.1043e-06,2.5595e-06,3.3364e-06,4.7314e-06,6.2655e-06,8.8535e-06,1.2516e-05,1.7021e-05,2.1923e-05,2.605e-05,2.929e-05,3.1371e-05,3.2973e-05,2.6206e-05,5.0502e-05,2.1702e-05,6.5113e-05,3.4017e-05,0.00018487,0.00015619,0.00021553,0.00032792,0.00041984,0.00049353,0.00055817,0.00061719,0.00066548,0.0006979,0.0006919,0.00066088,0.00075619,0.0019295,0.0041323,0.0015009
2009-06-06 14:59:57,0.0014117,0.0024566,0.0035912,0.0042003,0.0043391,0.003589,0.0020933,0.0010046,0.00091044,0.00099215,0.00067128,0.00056172,0.00017641,0.00014302,1.7233e-05,2.9003e-06,2.076e-06,2.2078e-06,2.6616e-06,3.433e-06,4.8584e-06,6.4759e-06,9.2495e-06,1.2907e-05,1.682e-05,2.0331e-05,2.3311e-05,2.5506e-05,2.6644e-05,2.7005e-05,3.5326e-05,2.24e-05,5.6326e-05,3.8772e-05,0.00012314,6.8589e-05,0.00021633,0.00030679,0.00035639,0.00042738,0.00050302,0.00056936,0.00062652,0.00067146,0.00070082,0.00069268,0.00066058,0.00075533,0.001927,0.0041267,0.0014987
2009-06-06 16:00:00,0.0013253,0.0022562,0.0030052,0.0030599,0.0026534,0.0024127,0.0028526,0.0036317,0.0026073,0.00087791,0.00062889,0.00027122,0.00042985,0.00012616,0.00010095,8.5756e-06,2.3907e-06,2.3218e-06,2.7682e-06,3.5457e-06,5.0245e-06,6.7424e-06,9.6309e-06,1.3085e-05,1.6146e-05,1.8603e-05,2.0839e-05,2.2444e-05,2.345e-05,2.6123e-05,2.5593e-05,4.8454e-05,3.8763e-05,9.7796e-05,6.2457e-05,0.00023734,0.00018642,0.00025767,0.0003795,0.00046971,0.00053658,0.00059196,0.0006414,0.00068106,0.00070657,0.00069549,0.00066136,0.00075499,0.0019256,0.0041237,0.0014981
2009-06-06 17:00:02,0.0016726,0.0026788,0.0038296,0.0045237,0.0047153,0.0039398,0.0020963,0.00077763,0.00059826,0.00088724,0.00075333,0.00084038,0.00012458,0.00028021,9.1863e-05,5.4969e-05,4.908e-06,2.5228e-06,2.8743e-06,3.6636e-06,5.2074e-06,7.0193e-06,9.9213e-06,1.3027e-05,1.5201e-05,1.7073e-05,1.8877e-05,2.0421e-05,2.2153e-05,2.5891e-05,3.5695e-05,3.6478e-05,8.6574e-05,6.6792e-05,0.0001912,0.00010129,0.0002804,0.00036889,0.00041266,0.0004779,0.00054511,0.00060259,0.00065179,0.00068967,0.00071287,0.00069945,0.00066334,0.00075584,0.0019264,0.0041248,0.0014991
2009-06-06 17:59:57,0.0013576,0.0022899,0.0029321,0.0029351,0.0025781,0.0023921,0.0029912,0.0042679,0.0032414,0.00081223,0.0003831,0.00014624,0.00053183,4.6296e-05,0.00014446,8.2015e-05,2.9244e-05,3.6734e-06,3.0598e-06,3.8145e-06,5.4305e-06,7.3067e-06,1.0134e-05,1.2802e-05,1.4342e-05,1.5917e-05,1.7672e-05,1.9721e-05,2.2653e-05,2.9612e-05,3.9796e-05,7.0698e-05,6.3998e-05,0.00015724,9.1676e-05,0.00031013,0.00022085,0.00029527,0.00042112,0.00050733,0.00056728,0.00061552,0.00065898,0.00069407,0.00071597,0.00070181,0.000665,0.00075713,0.001928,0.0041282,0.0015008
2009-06-06 19:00:00,0.0019705,0.0030852,0.0044675,0.0053593,0.0056146,0.004719,0.0024545,0.00077133,0.0004634,0.0008882,0.0010059,0.00095834,3.8899e-05,0.00021164,3.0409e-05,5.4273e-05,6.9197e-05,1.419e-05,3.7296e-06,4.0301e-06,5.6868e-06,7.585e-06,1.0277e-05,1.2521e-05,1.3771e-05,1.5266e-05,1.7406e-05,2.0359e-05,2.517e-05,3.6074e-05,5.5542e-05,6.0335e-05,0.00013749,9.2246e-05,0.00026148,0.00012291,0.000313,0.00038968,0.00042183,0.00047976,0.00054368,0.00060104,0.0006515,0.00069092,0.00071516,0.00070209,0.0006656,0.000758,0.0019294,0.0041312,0.0015019
2009-06-06 20:00:02,0.0014258,0.002467,0.0033752,0.0036334,0.0034573,0.0033672,0.0041501,0.0057981,0.0051272,0.001239,0.00027783,7.7522e-05,0.00047672,1.2011e-05,7.3862e-05,4.4609e-05,2.2934e-05,4.0825e-05,7.7948e-06,4.572e-06,6.0425e-06,7.8985e-06,1.0446e-05,1.243e-05,1.3617e-05,1.5308e-05,1.8038e-05,2.2381e-05,3.0181e-05,4.5525e-05,6.4975e-05,0.00010448,8.4946e-05,0.000213,0.00010465,0.0003443,0.00022817,0.00029313,0.00040922,0.00048811,0.00054542,0.00059523,0.00064288,0.00068316,0.00070978,0.00069924,0.00066457,0.000758,0.0019297,0.0041322,0.0015019
2009-06-06 20:59:57,0.00065659,0.0012735,0.002204,0.0029155,0.0032626,0.0030153,0.0019616,0.00082116,0.00053245,0.00094759,0.0018313,0.0013988,1.1789e-05,5.9343e-05,6.4081e-06,2.7488e-05,3.7908e-05,2.2206e-05,1.9045e-05,6.3777e-06,6.5767e-06,8.2239e-06,1.0633e-05,1.255e-05,1.379e-05,1.582e-05,1.9501e-05,2.6135e-05,3.7602e-05,5.6056e-05,7.8925e-05,7.8081e-05,0.00017992,9.7608e-05,0.00029229,0.00012276,0.0003042,0.00036856,0.00039235,0.00044728,0.0005139,0.00057714,0.00063386,0.00067891,0.00070761,0.0006979,0.00066362,0.00075731,0.0019285,0.0041294,0.0015003
2009-06-06 22:00:00,0.0005284,0.00091299,0.0014177,0.0016593,0.0016852,0.0016419,0.0017046,0.0018791,0.0019244,0.00089818,0.0001615,2.8251e-05,0.00017388,5.1956e-06,9.0877e-06,1.5362e-05,1.6974e-05,2.437e-05,2.0571e-05,1.1e-05,7.7048e-06,8.6361e-06,1.0859e-05,1.2769e-05,1.4147e-05,1.6744e-05,2.2073e-05,3.1634e-05,4.5549e-05,6.4273e-05,8.2486e-05,0.00012477,8.3296e-05,0.00023304,9.4673e-05,0.00033191,0.00021274,0.00026973,0.00037862,0.0004569,0.00051844,0.00057506,0.00062956,0.00067534,0.00070549,0.00069688,0.00066301,0.00075663,0.0019274,0.0041274,0.0014997
2009-06-06 23:00:02,0.00038473,0.00066053,0.0011539,0.0014841,0.0016157,0.0015412,0.0012039,0.0006596,0.00031495,0.00036586,0.00053454,0.00025361,5.6221e-06,1.3623e-05,5.5812e-06,9.4935e-06,1.5024e-05,1.5609e-05,1.5528e-05,1.4884e-05,9.9653e-06,9.2835e-06,1.1076e-05,1.2942e-05,1.4634e-05,1.8252e-05,2.569e-05,3.7495e-05,5.2264e-05,7.1246e-05,8.7388e-05,7.7835e-05,0.00019029,7.8785e-05,0.00027865,0.00010573,0.0002734,0.00033452,0.00035881,0.00041809,0.00049237,0.0005634,0.00062602,0.00067498,0.00070586,0.00069715,0.00066303,0.00075639,0.0019267,0.0041255,0.001499
2009-06-06 23:59:57,0.00065975,0.00093097,0.0015599,0.0019776,0.0020554,0.0018086,0.0014076,0.0010538,0.00083365,0.00063313,0.00019185,2.4178e-05,1.2635e-05,1.2493e-05,4.7731e-06,7.0476e-06,1.0303e-05,1.2892e-05,1.2998e-05,1.3897e-05,1.2423e-05,1.044e-05,1.1453e-05,1.3213e-05,1.5427e-05,2.0422e-05,2.9665e-05,4.2338e-05,5.6703e-05,7.1756e-05,8.1486e-05,0.00012313,6.2217e-05,0.00021992,7.0464e-05,0.00029299,0.00018736,0.00024215,0.00034984,0.00043149,0.00049833,0.00056079,0.00062027,0.00066979,0.00070245,0.00069548,0.0006624,0.00075607,0.001926,0.0041242,0.0014986
2009-06-07 01:00:00,0.00074085,0.0011959,0.0024059,0.0035803,0.0041854,0.0040471,0.0033804,0.0022369,0.00099079,0.00044159,0.00027402,4.8553e-05,2.1524e-05,1.1422e-05,4.2152e-06,5.6796e-06,8.33e-06,1.0266e-05,1.1281e-05,1.1673e-05,1.286e-05,1.1775e-05,1.2137e-05,1.3767e-05,1.6653e-05,2.2939e-05,3.3012e-05,4.5403e-05,5.7928e-05,7.06e-05,7.8888e-05,6.1883e-05,0.00017211,4.8384e-05,0.00023888,8.2563e-05,0.00023845,0.00030186,0.00033034,0.00039512,0.00047511,0.00055037,0.00061587,0.00066721,0.00070031,0.00069371,0.00066123,0.0007553,0.0019245,0.004121,0.0014972
2009-06-07 02:00:02,0.00069999,0.0011938,0.0028967,0.0055566,0.0073735,0.0084251,0.0087512,0.0078108,0.0032182,0.0015396,0.00062529,0.00013012,3.434e-05,1.168e-05,3.8503e-06,5.0001e-06,7.09e-06,8.8533e-06,9.7998e-06,1.0091e-05,1.1843e-05,1.2342e-05,1.3006e-05,1.4719e-05,1.8265e-05,2.5242e-05,3.5171e-05,4.6247e-05,5.5801e-05,6.409e-05,6.7313e-05,0.0001047,3.5038e-05,0.00018068,4.269e-05,0.00024301,0.00016009,0.00021715,0.00032651,0.00041131,0.00048158,0.00054745,0.00060981,0.00066169,0.00069638,0.00069127,0.00065982,0.00075427,0.0019226,0.0041174,0.0014958
2009-06-07 02:59:57,0.0011376,0.0018072,0.0038291,0.0051128,0.0061133,0.0073905,0.0085339,0.0095854,0.010242,0.009156,0.0017404,0.00022537,5.6487e-05,1.3974e-05,3.5042e-06,4.5736e-06,6.4344e-06,7.9336e-06,8.8121e-06,9.2598e-06,1.076e-05,1.2048e-05,1.3649e-05,1.5947e-05,1.9987e-05,2.6924e-05,3.5929e-05,4.4543e-05,5.1441e-05,5.8204e-05,6.2277e-05,3.9791e-05,0.00012878,2.1204e-05,0.00017768,5.9609e-05,0.0002058,0.00027332,0.00030829,0.0003792,0.00046354,0.00054119,0.0006082,0.00066083,0.00069522,0.00068992,0.0006587,0.0007533,0.0019208,0.0041133,0.0014942
2009-06-07 04:00:00,0.0019921,0.0033119,0.0043111,0.0028749,0.002425,0.0021661,0.0020078,0.0020092,0.0048969,0.0056024,0.0019459,0.00026378,6.3616e-05,1.8221e-05,3.1146e-06,4.2281e-06,6.0499e-06,7.3883e-06,8.1864e-06,8.9196e-06,1.0071e-05,1.159e-05,1.3908e-05,1.7063e-05,2.1406e-05,2.7787e-05,3.51e-05,4.1242e-05,4.591e-05,4.9251e-05,4.7408e-05,7.7997e-05,1.5784e-05,0.00010357,2.2572e-05,0.00019291,0.00013716,0.00020012,0.00031267,0.00040026,0.00047325,0.00054129,0.00060494,0.00065744,0.00069262,0.00068814,0.00065751,0.0007522,0.0019183,0.0041082,0.0014921
2009-06-07 05:00:02,0.00093389,0.001523,0.0017685,0.0019938,0.0018739,0.0014515,0.0010516,0.00070231,0.00050449,0.000411,0.00037578,9.1746e-05,3.9169e-05,1.8723e-05,2.793e-06,3.8858e-06,5.7881e-06,7.0584e-06,7.8301e-06,8.822e-06,9.8731e-06,1.1334e-05,1.3999e-05,1.7721e-05,2.2129e-05,2.7664e-05,3.299e-05,3.7172e-05,3.9753e-05,4.2017e-05,4.5375e-05,2.2732e-05,6.764e-05,1.5261e-05,0.00010612,4.4955e-05,0.00018646,0.00025765,0.00030073,0.00037772,0.00046407,0.000541,0.00060663,0.00065805,0.00069185,0.00068665,0.00065606,0.00075074,0.0019152,0.0041016,0.0014895
2009-06-07 05:59:57,0.00048869,0.00077838,0.0013106,0.004116,0.005893,0.0064173,0.0060012,0.0044859,0.00081757,0.00035026,0.00016008,1.9153e-05,1.6521e-05,1.287e-05,2.5557e-06,3.5618e-06,5.5652e-06,6.8485e-06,7.6369e-06,8.8284e-06,1.0024e-05,1.1301e-05,1.4081e-05,1.7881e-05,2.1996e-05,2.6431e-05,3.0199e-05,3.2909e-05,3.4206e-05,3.507e-05,3.0935e-05,5.2419e-05,1.8049e-05,5.9615e-05,2.8504e-05,0.00016979,0.00012996,0.00020192,0.00031839,0.00040675,0.00047953,0.00054589,0.00060697,0.00065689,0.00069033,0.00068515,0.00065475,0.00074935,0.0019123,0.0040954,0.0014873
2009-06-07 07:00:00,0.0027143,0.0035899,0.010349,0.015057,0.018545,0.021374,0.023412,0.024375,0.023262,0.01724,0.0079823,5.3379e-05,5.5662e-06,7.0887e-06,2.3353e-06,3.2891e-06,5.3557e-06,6.6973e-06,7.5951e-06,8.8905e-06,1.0193e-05,1.1416e-05,1.414e-05,1.7667e-05,2.1078e-05,2.4323e-05,2.7112e-05,2.8857e-05,2.9233e-05,2.9586e-05,3.4478e-05,2.1038e-05,5.2306e-05,3.2476e-05,0.00010502,5.6565e-05,0.00021316,0.00028124,0.00032705,0.00040463,0.00048591,0.00055567,0.00061501,0.00066162,0.0006923,0.00068539,0.00065427,0.00074854,0.0019103,0.0040911,0.001486
2009-06-07 08:00:02,0.011887,0.018219,0.024789,0.026409,0.027958,0.030441,0.033938,0.038815,0.046138,0.050956,0.053556,0.016789,3.2728e-05,3.7445e-06,2.1501e-06,3.078e-06,5.1621e-06,6.5827e-06,7.9389e-06,8.9838e-06,1.0247e-05,1.1551e-05,1.4119e-05,1.7172e-05,1.9592e-05,2.1881e-05,2.401e-05,2.529e-05,2.5596e-05,2.7195e-05,2.6717e-05,4.3939e-05,3.2215e-05,8.3052e-05,5.4201e-05,0.000209,0.00015187,0.00023835,0.00036397,0.00045079,0.00051752,0.00057537,0.00062769,0.00066988,0.00069735,0.00068794,0.00065508,0.00074834,0.0019088,0.0040876,0.0014848
2009-06-07 08:59:57,0.00011426,0.00014824,0.00014783,0.00016539,0.00018716,0.00021142,0.00023787,0.00026707,0.00030109,0.00034699,0.00042665,0.0022127,4.0904e-05,4.2034e-06,2.0274e-06,2.9199e-06,4.9912e-06,6.5259e-06,8.3295e-06,9.1058e-06,1.0286e-05,1.1601e-05,1.3963e-05,1.6416e-05,1.7918e-05,1.9539e-05,2.1233e-05,2.2495e-05,2.335e-05,2.5946e-05,3.19e-05,3.1161e-05,7.344e-05,5.7133e-05,0.00016222,8.6935e-05,0.00027636,0.00033647,0.00037861,0.00045302,0.00052724,0.00058868,0.00064013,0.00067954,0.0007039,0.00069166,0.00065663,0.00074869,0.0019085,0.0040868,0.001485
2009-06-07 10:00:00,6.668e-05,7.8714e-05,3.006e-05,1.12e-05,5.9048e-06,4.8083e-06,5.0226e-06,5.6929e-06,6.6137e-06,7.8559e-06,1.0013e-05,1.2189e-05,1.1018e-05,2.7952e-06,1.9648e-06,2.7972e-06,4.8454e-06,6.4878e-06,8.4797e-06,9.2059e-06,1.0326e-05,1.1552e-05,1.3644e-05,1.547e-05,1.6377e-05,1.755e-05,1.9065e-05,2.065e-05,2.2554e-05,2.7168e-05,3.5075e-05,5.7666e-05,5.3866e-05,0.00013399,8.2122e-05,0.00028148,0.00018387,0.00027993,0.0004124,0.0004953,0.00055425,0.00060361,0.00064851,0.00068472,0.00070742,0.00069408,0.00065809,0.00074962,0.0019097,0.0040889,0.0014863
