"datetime","diffM2s-2_0","diffM2s-2_1","diffM2s-2_2","diffM2s-2_3","diffM2s-2_4","diffM2s-2_5","diffM2s-2_6","diffM2s-2_7","diffM2s-2_8","diffM2s-2_9","diffM2s-2_10","diffM2s-2_11","diffM2s-2_12","diffM2s-2_13","diffM2s-2_14","diffM2s-2_15","diffM2s-2_16","diffM2s-2_17","diffM2s-2_18","diffM2s-2_19","diffM2s-2_20","diffM2s-2_21","diffM2s-2_22","diffM2s-2_23","diffM2s-2_24","diffM2s-2_25"
2009-06-05 14:00:00,1.09999997999211e-09,0.000733463471988216,0.000268845724349376,7.2791866841726e-05,1.26048416859703e-05,1.04032778835972e-05,6.11686550655577e-06,6.89400849296362e-06,7.03238060850708e-06,7.54401344238431e-06,8.41207020130241e-06,9.5143241196638e-06,1.07491773633228e-05,1.23576505757228e-05,1.41979917316348e-05,1.68699316418497e-05,2.02246228582226e-05,2.4734619728406e-05,3.10300292767351e-05,3.87616237276234e-05,4.88428231619764e-05,6.35761007288238e-05,8.95389021025039e-05,0.000162798671226483,0.00028022238984704,0.000310282979626209
2009-06-05 15:00:00,1.09999997999211e-09,0.000850044569233432,0.000382560494472273,0.000100352397566894,1.31417746160878e-05,9.95624759525526e-06,6.2049350617599e-06,6.87813530930725e-06,7.02067904967407e-06,7.53416861698497e-06,8.40194843476638e-06,9.50326239035348e-06,1.07375653897179e-05,1.23453087326197e-05,1.41847303893883e-05,1.68544083862798e-05,2.02056380658178e-05,2.47101761488011e-05,3.09967263092403e-05,3.87161107937573e-05,4.87791476189159e-05,6.34800362604437e-05,8.93740325409453e-05,0.00016243909340119,0.000279359141131863,0.000310073344735429
2009-06-05 16:00:00,1.09999997999211e-09,0.000830058153951541,0.000498759589390829,0.000146968239278067,1.72072036548343e-05,9.14039856070303e-06,6.24684116701246e-06,6.86497992319346e-06,7.01159206073498e-06,7.52645678403496e-06,8.39383574202657e-06,9.49416289586225e-06,1.07278492578189e-05,1.23348950182844e-05,1.41734344651923e-05,1.68411288541392e-05,2.01893144549103e-05,2.46891331698862e-05,3.09682172883186e-05,3.86773153877584e-05,4.87252254970372e-05,6.3400240833289e-05,8.92461357580032e-05,0.000162230426212773,0.000278657418675721,0.000309914408717304
2009-06-05 17:00:00,1.09999997999211e-09,0.000813182443380356,0.000541584871825762,0.000205512362299487,2.87699569980759e-05,8.99783299246337e-06,6.31020247965353e-06,6.85435429659265e-06,7.00491523275559e-06,7.5207287864032e-06,8.3875920608989e-06,9.48689239521627e-06,1.07199007288727e-05,1.23262775559851e-05,1.4163972082315e-05,1.68299393408233e-05,2.01754710360547e-05,2.46712615989964e-05,3.09441593344673e-05,3.8644755477435e-05,4.8680383770261e-05,6.333558485494e-05,8.91510935616679e-05,0.000162130170792807,0.000278067818726413,0.000309801718685776
2009-06-05 18:00:00,1.09999997999211e-09,0.000572125922190025,0.000374030656530522,0.000201091766939498,4.47186957899248e-05,8.68664483277826e-06,6.36826257505163e-06,6.84889596413996e-06,7.00303917255951e-06,7.51902052797959e-06,8.38511141409981e-06,9.48328442973434e-06,1.07155046862317e-05,1.2321273516136e-05,1.41582231663051e-05,1.68229598784819e-05,2.01666234715958e-05,2.4659750124556e-05,3.09289280266967e-05,3.86245410481934e-05,4.86534190713428e-05,6.32999199297046e-05,8.91137206053827e-05,0.000162186595844105,0.00027807657897938,0.000309784227283671
2009-06-05 19:00:00,1.09999997999211e-09,0.000266826100414619,0.000134730908030178,9.47066037042532e-05,4.20208325522253e-05,7.91695129009895e-06,6.42795180283429e-06,6.84734550304711e-06,7.00466875969141e-06,7.52025152905844e-06,8.3853856267524e-06,9.48235947362264e-06,1.07137107079325e-05,1.23189133773849e-05,1.41551918204641e-05,1.68190581462113e-05,2.01614320758381e-05,2.46528934439993e-05,3.09201514028246e-05,3.86133615393192e-05,4.86395656480454e-05,6.32855699223001e-05,8.91178351594135e-05,0.00016233936912613,0.000278571678791195,0.000309855677187443
2009-06-05 20:00:00,1.09999997999211e-09,9.42335755098611e-05,2.53719545071363e-05,1.64600887728739e-05,2.15142072192975e-05,7.08620564182638e-06,6.49277035336127e-06,6.85075633555243e-06,7.01049316376157e-06,7.52501955503249e-06,8.38896494315122e-06,9.48464821703965e-06,1.07150362964603e-05,1.23197205539327e-05,1.41554232868657e-05,1.68188435054617e-05,2.01606235350482e-05,2.46516092374804e-05,3.09190636471612e-05,3.86129340768093e-05,4.86412845930317e-05,6.32961691735545e-05,8.9168235717807e-05,0.000162591692060232,0.000279450963716954,0.000310016679577529
2009-06-05 21:00:00,1.09999997999211e-09,0.000204503539862344,2.0178812519589e-05,2.04946672965889e-05,1.36101048155979e-05,6.67704625811893e-06,6.55555595585611e-06,6.85389773025236e-06,7.01646649758914e-06,7.52991832086991e-06,8.392672498303e-06,9.48706929193577e-06,1.0716488759499e-05,1.23206446005497e-05,1.41557770803047e-05,1.6818757103465e-05,2.015997779381e-05,2.46505396717112e-05,3.09182505588979e-05,3.86129268008517e-05,4.86436856590444e-05,6.33078871032922e-05,8.92174830369186e-05,0.000162801188707817,0.000280208245385438,0.000310179399093613
2009-06-05 22:00:00,1.09999997999211e-09,0.000951201858697459,3.29760100612475e-05,1.1185168659722e-05,8.66355003381614e-06,6.68986126584059e-06,6.6126096953667e-06,6.85606983097387e-06,7.02192664903123e-06,7.53439962863922e-06,8.39599579194328e-06,9.48912656895118e-06,1.07175878838461e-05,1.23211943900969e-05,1.41557525239477e-05,1.68182268680539e-05,2.0158821826044e-05,2.46488243647036e-05,3.09164970531128e-05,3.86116334993858e-05,4.8644287744537e-05,6.33164818282239e-05,8.92556381586473e-05,0.000162935808475595,0.000280658481642604,0.000310314528178424
2009-06-05 23:00:00,1.09999997999211e-09,0.0016276219394058,0.000730330782971578,1.09778652586101e-05,9.48767274167039e-06,6.90830188432301e-06,6.66115010972135e-06,6.85663599142572e-06,7.02626630300074e-06,7.53796348362812e-06,8.39847007227945e-06,9.49036939346115e-06,1.07178971120447e-05,1.23209269986546e-05,1.41548916872125e-05,1.68167371157324e-05,2.01565399038373e-05,2.46456811510143e-05,3.09127290165634e-05,3.86075571441324e-05,4.86409153381828e-05,6.3318393586087e-05,8.92760399437975e-05,0.000162988180818502,0.000280616790405475,0.000310407514916733
2009-06-06 00:00:00,1.09999997999211e-09,0.00192648911615834,0.00308888219296932,3.61400284418778e-05,7.53358335714438e-06,6.81897313370428e-06,6.70147892378736e-06,6.85717031956301e-06,7.03055957274046e-06,7.54152688386966e-06,8.40094799059443e-06,9.49162495089695e-06,1.07182204374112e-05,1.23206614262017e-05,1.41540381264349e-05,1.68152428159374e-05,2.01542634385987e-05,2.46425497607561e-05,3.09089391521411e-05,3.86034607799957e-05,4.86375465698075e-05,6.33198596915463e-05,8.92916286829859e-05,0.000163013879500795,0.000280587890301831,0.0003104614734184
2009-06-06 01:00:00,1.09999997999211e-09,0.00208609516266733,0.00327180128078908,0.00121103329911421,7.78390040068189e-06,6.89883518134593e-06,6.73828753861017e-06,6.85779127707065e-06,7.03479577168764e-06,7.54508869249548e-06,8.40343000163557e-06,9.49289233176387e-06,1.07185551314615e-05,1.23203981274855e-05,1.41531882036361e-05,1.68137457876583e-05,2.01519924303284e-05,2.46394283749396e-05,3.09051392832771e-05,3.85993571399013e-05,4.86341759824427e-05,6.33208783256123e-05,8.93036303750705e-05,0.000163030788826291,0.000280623338767327,0.00031050926190801
2009-06-06 02:00:00,1.09999997999211e-09,0.00227990216808394,0.00365521595813334,0.00166999411885627,7.72695466366713e-06,6.93961851538916e-06,6.76796776133415e-06,6.85852023707412e-06,7.03896785125835e-06,7.54864890950557e-06,8.40591610540287e-06,9.49417199080926e-06,1.07189025584375e-05,1.23201366477588e-05,1.41523410093214e-05,1.6812246030895e-05,2.01497223315528e-05,2.46363142650807e-05,3.09013330479502e-05,3.85952425858704e-05,4.86307853861945e-05,6.33213949186029e-05,8.93127144081518e-05,0.000163046548550483,0.000280664826277643,0.000310539442580193
2009-06-06 03:00:00,1.09999997999211e-09,0.00197079341160133,0.00353947724215686,0.00253478914964944,5.01674358019955e-05,6.99765905665117e-06,6.79287495586323e-06,6.85942700329178e-06,7.04307217347377e-06,7.55220639803156e-06,8.40840539240162e-06,9.49546256379108e-06,1.071926089935e-05,1.23198774417688e-05,1.41514965434908e-05,1.68107444551424e-05,2.01474558707559e-05,2.46332092501689e-05,3.08975222651497e-05,3.85911189368926e-05,4.86273584101582e-05,6.33213912806241e-05,8.93194410309661e-05,0.000163062788487878,0.00028072131681256,0.000310561037622392
2009-06-06 04:00:00,1.09999997999211e-09,0.00190995750017464,0.00315312738530338,0.00206256657838821,0.000253199992130249,7.06093373992189e-06,6.8124684275972e-06,6.86050202602928e-06,7.04710646459716e-06,7.55576115807344e-06,8.41089877212653e-06,9.49676496020402e-06,1.07196306089463e-05,1.23196218737576e-05,1.41506552608917e-05,1.68092419698951e-05,2.01451921384432e-05,2.46301096922252e-05,3.08937051158864e-05,3.85869825549889e-05,4.86238750454504e-05,6.33208710496547e-05,8.93242868187372e-05,0.000163078191690147,0.000280777298030443,0.000310578849166632
2009-06-06 05:00:00,1.09999997999211e-09,0.00199118460295722,0.00323680543806404,0.00251998729072511,0.000339774631356704,6.99567681294866e-06,6.82687687003636e-06,6.86173370922916e-06,7.05107140674954e-06,7.55931159801548e-06,8.41339578983025e-06,9.49807827055338e-06,1.07200116872264e-05,1.23193694889778e-05,1.41498157972819e-05,1.68077376656584e-05,2.01429284061305e-05,2.46270155912498e-05,3.08898861476337e-05,3.858283162117e-05,4.86203261971241e-05,6.33198596915463e-05,8.93276301212609e-05,0.000163091230206192,0.000280826832749881,0.000310593080939725
2009-06-06 06:00:00,1.09999997999211e-09,0.00189926428720355,0.00323089747689664,0.00291926483623683,0.000484921929455595,6.33312379250128e-06,6.83462985762162e-06,6.86307794239838e-06,7.05496859154664e-06,7.5628577178577e-06,8.41589644551277e-06,9.49940294958651e-06,1.07204032246955e-05,1.23191207421769e-05,1.41489786074089e-05,1.68062342709163e-05,2.01406683117966e-05,2.4623928766232e-05,3.08860635414021e-05,3.85786679544253e-05,4.8616697313264e-05,6.33183917670976e-05,8.93297474249266e-05,0.000163101052748971,0.000280867156106979,0.000310605275444686
2009-06-06 07:00:00,1.09999997999211e-09,0.00182294630212709,0.00317628541961312,0.0031714221695438,0.000729955230781343,6.99254746905353e-06,6.84157907926419e-06,6.86346720613074e-06,7.05798083799891e-06,7.565706710011e-06,8.41776045490406e-06,9.50012008615886e-06,1.07202067738399e-05,1.23182662719046e-05,1.41475156851811e-05,1.68040196513175e-05,2.01375678443583e-05,2.46197760134237e-05,3.08807630062802e-05,3.85724288207712e-05,4.86100107082166e-05,6.33117670076899e-05,8.93216565600596e-05,0.000163080243510194,0.000280840758932754,0.000310598261421546
2009-06-06 08:00:00,1.09999997999211e-09,0.00177394167985767,0.00310192594770342,0.00325000006705523,0.00108349074434955,9.0801415808528e-06,6.83641064824769e-06,6.86283397044463e-06,7.06013452145271e-06,7.56787835598516e-06,8.41900691739284e-06,9.50024923440651e-06,1.07194414340483e-05,1.23168260870443e-05,1.41454474942293e-05,1.68011183632188e-05,2.01336551981512e-05,2.46145955316024e-05,3.08740291075082e-05,3.85641815228155e-05,4.86003536934732e-05,6.33001691312529e-05,8.9303677668795e-05,0.000163029348186683,0.000280748950899579,0.000310574716422707
2009-06-06 09:00:00,1.09999997999211e-09,0.00152723939390853,0.00277800136245787,0.00286806339863688,0.001110426383093,1.22262565582787e-05,6.81942401570268e-06,6.861436077088e-06,7.06158903085452e-06,7.56950180402782e-06,8.41975770526915e-06,9.49990908338805e-06,1.07182218016533e-05,1.23149184219074e-05,1.41428945426014e-05,1.67976659213309e-05,2.01290931727272e-05,2.46085901380866e-05,3.08661547023803e-05,3.85543262382271e-05,4.85883138026111e-05,6.32845931249904e-05,8.92780881258659e-05,0.00016295796376653,0.000280609106994234,0.000310540373902768
2009-06-06 10:00:00,1.09999997999211e-09,0.00157664512516931,0.00257501448504627,0.00232891889754683,0.000864721383550204,1.616305121388e-05,6.7966298047395e-06,6.85921236254217e-06,7.06227388036496e-06,7.57051475375192e-06,8.41995597511414e-06,9.49904369917931e-06,1.07164937617199e-05,1.23124887068116e-05,1.4139800441626e-05,1.67936032084981e-05,2.01238071895204e-05,2.46016697929008e-05,3.08570160996169e-05,3.8542691982002e-05,4.85736418340821e-05,6.3264713389799e-05,8.92445896170102e-05,0.000162868462211918,0.000280425549135543,0.000310493749566376
2009-06-06 11:00:00,1.09999997999211e-09,0.00179285008925945,0.00293547858018428,0.0025816842680797,0.000945348030654714,2.27231921599014e-05,6.77796333548031e-06,6.85865620653203e-06,7.06404784978076e-06,7.57247812543937e-06,8.42104827825096e-06,9.49904915614752e-06,1.07156092781224e-05,1.23109134619881e-05,1.41375808198063e-05,1.67905300259008e-05,2.0119694454479e-05,2.45962446570047e-05,3.08499484162894e-05,3.85339280910557e-05,4.85630571347428e-05,6.32512801530538e-05,8.92242205736693e-05,0.000162825133884326,0.000280332751572132,0.000310474715661258
2009-06-06 12:00:00,1.09999997999211e-09,0.00175678567029536,0.00263873243238777,0.00224831537343562,0.000926079868804663,4.20535623106844e-05,6.74944021739066e-06,6.8521362663887e-06,7.06110790815728e-06,7.57050065658404e-06,8.41850624055951e-06,9.49556033447152e-06,1.07113405647397e-05,1.23058916869923e-05,1.41318055284501e-05,1.67834386957111e-05,2.01108177861897e-05,2.45847713813419e-05,3.08345370285679e-05,3.85135226679267e-05,4.85356176795904e-05,6.32110295555321e-05,8.91528688953258e-05,0.000162638498295564,0.000279935309663415,0.000310357863781974
2009-06-06 13:00:00,1.09999997999211e-09,0.00157945562386885,0.00198266463121399,0.00153168814722449,0.000698014890076593,8.61889120642445e-05,6.7061534991808e-06,6.83835492054641e-06,7.05239608578268e-06,7.56368240217853e-06,8.411498129135e-06,9.48777960729785e-06,1.07029172795592e-05,1.22966393973911e-05,1.41216705742409e-05,1.67714115377748e-05,2.00960976144415e-05,2.45658802668913e-05,3.08088820020203e-05,3.84788090741495e-05,4.84874799440149e-05,6.3137786128209e-05,8.90176925167907e-05,0.000162260948854964,0.000278944353340194,0.000310129398712888
2009-06-06 14:00:00,1.09999997999211e-09,0.0017257243162021,0.00225402135401964,0.00172928255051374,0.000809995137387887,0.000155630066274171,6.61287367620389e-06,6.83798680256587e-06,7.05387833477289e-06,7.56547456148837e-06,8.41248129290761e-06,9.48770775721641e-06,1.07019604911329e-05,1.22949809338024e-05,1.41193504532566e-05,1.67682337632868e-05,2.00918611881207e-05,2.4560309611843e-05,3.08016424241941e-05,3.84697668778244e-05,4.84763640997699e-05,6.31235998298507e-05,8.89984439709224e-05,0.000162238342454657,0.000278804480331019,0.000310127710690722
2009-06-06 15:00:00,1.09999997999211e-09,0.00195710855768993,0.00278130499646068,0.00224021472968161,0.00112692406401038,0.000256771092608687,6.24229119239317e-06,6.83232246956322e-06,7.05213574292429e-06,7.56457257011789e-06,8.410988812102e-06,9.48526030697394e-06,1.06986967693956e-05,1.22909768833779e-05,1.41145974339452e-05,1.67623165907571e-05,2.00843751372304e-05,2.45506225837744e-05,3.07887894450687e-05,3.84529030270642e-05,4.84539814351592e-05,6.3092034906731e-05,8.89502225618344e-05,0.000162167343660258,0.000278639257885516,0.000310069124680012
2009-06-06 16:00:00,1.09999997999211e-09,0.00212460348848253,0.00320366269443184,0.00273015582934022,0.00146783224772662,0.000360659441867028,5.48394359611848e-06,6.82593281453592e-06,7.05115803611989e-06,7.56433314563765e-06,8.41012615637737e-06,9.48342858464457e-06,1.06960305856774e-05,1.22875781016774e-05,1.41104637805256e-05,1.6757098819653e-05,2.00777194550028e-05,2.4541993298044e-05,3.07773934764555e-05,3.84380600735312e-05,4.8434476411785e-05,6.30650265520671e-05,8.89107177499682e-05,0.000162118682055734,0.000278584368061274,0.000310012575937435
2009-06-06 17:00:00,1.09999997999211e-09,0.00217366864671931,0.00322787009645253,0.00276094872970134,0.0014687292277813,0.000382272031856701,5.92588935433014e-06,6.81524625179009e-06,7.04714943822182e-06,7.5615409969032e-06,8.40691700432217e-06,9.47934722717036e-06,1.06911870716431e-05,1.22819601529045e-05,1.41040395646996e-05,1.6749291717133e-05,2.00679978661356e-05,2.45294750129688e-05,3.07606396745541e-05,3.84157483495073e-05,4.84042029711418e-05,6.30210797680775e-05,8.88389186002314e-05,0.000161966054292861,0.000278286999673583,0.000309911963995546
2009-06-06 18:00:00,1.09999997999211e-09,0.0022465288056992,0.00340196723118424,0.00300011015497148,0.00161019514780492,0.000453602289780974,8.75256978360994e-06,6.7922844664281e-06,7.04745571056264e-06,7.56248800826143e-06,8.40718621475389e-06,9.47862326938775e-06,1.06895950011676e-05,1.22796463983832e-05,1.41010159495636e-05,1.67453308677068e-05,2.00628373931977e-05,2.45227520281333e-05,3.07518903355231e-05,3.84045961254742e-05,4.839002758672e-05,6.30028534942539e-05,8.88168651727028e-05,0.000161950112669729,0.000278346313280053,0.000309911440126598
2009-06-06 19:00:00,1.09999997999211e-09,0.00238950422499329,0.00383024755865335,0.00364151957910508,0.00213228620123118,0.000638475263258442,1.70341218108661e-05,6.7305438733456e-06,7.04910098647815e-06,7.56474491936387e-06,8.40868324303301e-06,9.47908984016976e-06,1.06891529867426e-05,1.2278500435059e-05,1.40991869557183e-05,1.67427251653862e-05,2.00592821784085e-05,2.4518074496882e-05,3.07459886244033e-05,3.83974256692454e-05,4.83816220366862e-05,6.29941005172441e-05,8.88145186763722e-05,0.000161997741088271,0.000278584004263394,0.000309955095872283
2009-06-06 20:00:00,1.09999997999211e-09,0.00257433403749019,0.00435469765216112,0.00440124981105328,0.00277485104743391,0.000884919543750584,3.73030156879395e-05,6.63798095956736e-06,7.05052707417053e-06,7.56692770664813e-06,8.41012388264062e-06,9.47950911722728e-06,1.06886654975824e-05,1.22773039947788e-05,1.40973029374436e-05,1.67400548889418e-05,2.00556532945484e-05,2.45133051066659e-05,3.0739963222004e-05,3.83900805900339e-05,4.83729691040935e-05,6.29849982942687e-05,8.88110698724631e-05,0.000162036623805761,0.00027877715183422,0.000309985916828737
2009-06-06 21:00:00,1.09999997999211e-09,0.0020354280131869,0.00353541760705411,0.00374034023843706,0.00247205176856369,0.000826541101559997,6.36972065422015e-05,6.48161903882283e-06,7.05391335031891e-06,7.57121006245143e-06,8.41351993585704e-06,9.48181605053833e-06,1.06900065475202e-05,1.22779611047008e-05,1.40973270390532e-05,1.67395392054459e-05,2.0054581000295e-05,2.45117835220299e-05,3.07384052575799e-05,3.83889655495295e-05,4.83733110741014e-05,6.29901533102384e-05,8.88338254299015e-05,0.000162139869644307,0.000279098123428412,0.000310065544908866
2009-06-06 22:00:00,1.09999997999211e-09,0.00145642284769565,0.00246576266363263,0.00259926170110703,0.00169247121084481,0.000514960483997129,5.85766274525668e-05,6.07198057878122e-06,7.05487741470279e-06,7.57519137550844e-06,8.41665769257816e-06,9.48387969401665e-06,1.06911124930775e-05,1.22783735605481e-05,1.40970983011357e-05,1.67387315741507e-05,2.00531676455284e-05,2.45098299274105e-05,3.07362388412002e-05,3.83870083169313e-05,4.83724434161559e-05,6.29933547315886e-05,8.88516296981834e-05,0.000162217649631202,0.000279321568086743,0.000310131668811664
2009-06-06 23:00:00,1.09999997999211e-09,0.0011852570460178,0.00202645518584177,0.00210853747557849,0.00127696752315387,0.000275080572464503,2.60300266745617e-05,5.5413452173525e-06,7.0536023031309e-06,7.57846191845601e-06,8.41914970806101e-06,9.48532897382393e-06,1.06916259028367e-05,1.22781771096925e-05,1.40962438308634e-05,1.67372072610306e-05,2.00509093701839e-05,2.4506803129043e-05,3.07325681205839e-05,3.83829465135932e-05,4.83685344079277e-05,6.29915157333016e-05,8.88576068973634e-05,0.000162244956300128,0.000279378931736574,0.00031016647699289
2009-06-07 00:00:00,1.09999997999211e-09,0.00141901697497815,0.00269817863591015,0.00303528667427599,0.0019188798032701,0.000316968787956284,1.08409317363112e-05,5.20853996022197e-06,7.05226489117194e-06,7.58172473069862e-06,8.42164490677533e-06,9.48678689383087e-06,1.0692151136027e-05,1.22779861158051e-05,1.40953966365487e-05,1.67356847668998e-05,2.00486565518077e-05,2.45037836066331e-05,3.07288819385576e-05,3.83788556064246e-05,4.83645762869855e-05,6.29893802397419e-05,8.88611721165944e-05,0.000162254029419273,0.000279369167401455,0.000310193980112672
2009-06-07 01:00:00,1.09999997999211e-09,0.00174785230774432,0.00370018859393895,0.004448217805475,0.00398583442438394,0.00119761285895947,9.23468769542524e-06,5.17800640409405e-06,7.05047318660945e-06,7.58496980779455e-06,8.4241432887211e-06,9.48825299929013e-06,1.06926854641642e-05,1.22778001241386e-05,1.40945539897075e-05,1.67341640917584e-05,2.00464073714102e-05,2.45007659032126e-05,3.07251848425949e-05,3.83747483283514e-05,4.83605745102977e-05,6.29869846306974e-05,8.88630711415317e-05,0.000162255761097185,0.000279342872090638,0.000310214294586331
2009-06-07 02:00:00,1.09999997999211e-09,0.00182749424129725,0.00408194027841091,0.00526498118415475,0.0053741957526654,0.00261035998119041,1.23072859423701e-05,5.30774627804931e-06,7.04674539520056e-06,7.5881878274231e-06,8.42664394440362e-06,9.4897272902017e-06,1.06932293419959e-05,1.22776191346929e-05,1.40937154355925e-05,1.67326425071224e-05,2.00441600100021e-05,2.44977527472656e-05,3.07214804706746e-05,3.8370617403416e-05,4.83565218019066e-05,6.2984305259306e-05,8.88635695446283e-05,0.000162255484610796,0.000279324100119993,0.000310227362206206
2009-06-07 03:00:00,1.09999997999211e-09,0.00189209735253826,0.00394725776277483,0.00502427038736641,0.00515826838091016,0.0026293650153093,2.27340865421866e-05,5.28813006894779e-06,7.03966134096845e-06,7.59136378292169e-06,8.42914823806495e-06,9.49120931181824e-06,1.06937827695219e-05,1.22774431474681e-05,1.40928809742036e-05,1.67311227414757e-05,2.00419144675834e-05,2.44947432292975e-05,3.07177679133019e-05,3.83664646506077e-05,4.83524145238334e-05,6.29813293926418e-05,8.88628746906761e-05,0.000162254989845678,0.000279317901004106,0.000310235482174903
2009-06-07 04:00:00,1.09999997999211e-09,0.001942589355167,0.0037714745849371,0.0045542863663286,0.00420461874455214,0.0016108691052068,4.60975697933463e-05,5.35590561412391e-06,7.03379555488937e-06,7.59451972953684e-06,8.43165616970509e-06,9.49269997363444e-06,1.06943457467423e-05,1.22772726172116e-05,1.40920510602882e-05,1.67296047948184e-05,2.00396716536488e-05,2.44917355303187e-05,3.07140508084558e-05,3.83622937079053e-05,4.83482435811311e-05,6.29780697636306e-05,8.88612012204248e-05,0.000162254291353747,0.000279319880064577,0.000310240633552894
2009-06-07 05:00:00,1.09999997999211e-09,0.00199914642143995,0.00383200263604522,0.00461787707172334,0.00434709084220231,0.00168925424804911,6.6960102003577e-05,5.40990981789946e-06,7.02559191267937e-06,7.597589501529e-06,8.43416682982934e-06,9.49419836615562e-06,1.06949173641624e-05,1.22771079986705e-05,1.40912247843517e-05,1.67280877576559e-05,2.00374315681984e-05,2.4488730559824e-05,3.07103255181573e-05,3.83580972993514e-05,4.83440089737996e-05,6.29745263722725e-05,8.8858709204942e-05,0.000162252763402648,0.000279323619906791,0.000310244155116379
2009-06-07 06:00:00,1.09999997999211e-09,0.00190988363465294,0.00377384258899838,0.00469858688302338,0.00468044797889888,0.00265937164658681,9.93140872651566e-05,5.47230115444108e-06,7.0169112404983e-06,7.60059174353955e-06,8.43668021843769e-06,9.49570448938175e-06,1.06954985312768e-05,1.22769488370977e-05,1.40904026011412e-05,1.67265734489774e-05,2.00351923922426e-05,2.44857283178135e-05,3.07065956803854e-05,3.83538808819139e-05,4.83397052448709e-05,6.29707228654297e-05,8.88555441633798e-05,0.000162249925779179,0.000279324551229365,0.00031024677446112
2009-06-07 07:00:00,1.09999997999211e-09,0.0018229897832498,0.00359801296144724,0.00454252492636442,0.00466505996882915,0.00322963017970324,0.000231326884431837,5.53221866539388e-06,7.00683131071855e-06,7.60280545364367e-06,8.43856514620711e-06,9.49661352933617e-06,1.06955044429924e-05,1.22762021419476e-05,1.40889733302174e-05,1.6724369743315e-05,2.00321392185288e-05,2.44816883423482e-05,3.07014233840164e-05,3.83476399292704e-05,4.83324383822037e-05,6.29620644758688e-05,8.88428621692583e-05,0.000162218842888251,0.000279250103631057,0.000310231494950131
2009-06-07 08:00:00,1.09999997999211e-09,0.00173110928153619,0.00335357547737658,0.00420440291054547,0.0043488391675055,0.00315178697928786,0.000383499845383994,5.5862851695565e-06,6.99570932738425e-06,7.60420493861602e-06,8.43980797071708e-06,9.49691411733511e-06,1.06949250948674e-05,1.22748583635257e-05,1.40869287861278e-05,1.67214675457217e-05,2.00282556761522e-05,2.44765951720183e-05,3.06947868011775e-05,3.83393416996114e-05,4.83221574540948e-05,6.29484802630031e-05,8.88205031515099e-05,0.00016215843061218,0.000279096217127517,0.000310198549414054
2009-06-07 09:00:00,1.09999997999211e-09,0.00161136506358162,0.00318884081207216,0.00390193145722151,0.00366634165402502,0.00210068130400032,0.000269312278760481,5.631851081489e-06,6.98394273968006e-06,7.6049366271036e-06,8.44055921334075e-06,9.49675268202554e-06,1.06939014585805e-05,1.22730607472477e-05,1.40844140332774e-05,1.67180323842331e-05,2.00237409444526e-05,2.44706998273614e-05,3.06870379063184e-05,3.83294755010866e-05,4.83095773233799e-05,6.29311580269132e-05,8.87910755409393e-05,0.000162079006258864,0.000278895851806737,0.00031015436979942
2009-06-07 10:00:00,1.09999997999211e-09,0.00144306250149384,0.0023770802654326,0.0025837590219453,0.00215450837276876,0.0011556492827367,0.000140801231736987,5.66127869205957e-06,6.9715342760901e-06,7.60491752771486e-06,8.44075111672282e-06,9.49606555877835e-06,1.06923716884921e-05,1.2270747902221e-05,1.40813654070371e-05,1.67139951372519e-05,2.00185113499174e-05,2.44638958974974e-05,3.06780357277603e-05,3.83178467018297e-05,4.8294414227712e-05,6.29097048658878e-05,8.87541464180686e-05,0.000161982366989832,0.000278660940239206,0.000310097791953012
2009-06-07 11:00:00,1.09999997999211e-09,0.00118810826097615,0.00163395365234464,0.00149454519851133,0.0010755866242107,0.000518991364515387,5.16487461936777e-05,5.68705740988662e-06,6.95894254931773e-06,7.60435295887874e-06,8.44057740323478e-06,9.49504055824946e-06,1.06905172287952e-05,1.22681049106177e-05,1.40779734465468e-05,1.67095686265384e-05,2.00128197320737e-05,2.44565053435508e-05,3.06682277368964e-05,3.83050810341956e-05,4.82775812997716e-05,6.2885608713259e-05,8.87128153408412e-05,0.000161879208462778,0.0002784229000099,0.000310035073198378
2009-06-07 12:00:00,1.09999997999211e-09,0.000601697480306029,0.000536299106897786,0.000358955803676508,0.000202859380806331,7.78993689891649e-05,8.50746187097684e-06,5.69957046536729e-06,6.94124264555285e-06,7.59895760893414e-06,8.43608813738683e-06,9.48989736571093e-06,1.06846919152304e-05,1.22614301290014e-05,1.40704273690062e-05,1.67004473041743e-05,2.00015638256446e-05,2.44420498347608e-05,3.06486708723241e-05,3.82787020498654e-05,4.82410669064848e-05,6.28302313998574e-05,8.86117413756438e-05,0.000161605079483707,0.000277748535154387,0.000309860770357773
2009-06-07 13:00:00,1.09999997999211e-09,0.000106195057014702,2.06845938919287e-05,7.29442308511352e-06,9.54549591369869e-06,2.34988574447925e-05,8.38898563415569e-06,5.70666452404112e-06,6.9166842422419e-06,7.58692249291926e-06,8.4256043919595e-06,9.47903072301415e-06,1.06733491520572e-05,1.22491537695169e-05,1.4057113276067e-05,1.66848049047985e-05,1.99825826712186e-05,2.44177863351069e-05,3.06155698126531e-05,3.82334237656323e-05,4.81772476632614e-05,6.27314602752449e-05,8.84272849361878e-05,0.000161086180014536,0.000276434220722876,0.000309533206745982
